"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"260","968","4910","144.0813","2.240","23,360.8","1","1_17_F1","2M+H; M+2ACN+2H; M+3ACN+2H; M+ACN+H; M+CH3OH+H","[4921]; [4904]; [4904]; [4904]; [4939]","false","filtered"
"261","981","4921","171.0920","2.255","16,861.1","1","1_17_F1","2M+3H2O+2H; M+3ACN+2H","[4910]; [4912]","false","filtered"
"262","961","4850","349.0898","2.237","12,454.4","1","1_17_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+NH4; 2M+Na; M+2H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+NH4; M+Na","[4877]; [4853]; [4853]; [4880]; [4848, 4851]; [4853, 4957]; [4853]; [4853]; [4880]; [4786, 4813, 4853]; [4880]; [4848, 4851, 4853]","false","filtered"
"263","962","4851","365.0642","2.237","4,793.3","1","1_17_F1","2M+K; M+H; M+K","[4848, 4850]; [4814]; [4848, 4850, 4853]","false","filtered"
"264","971","4877","339.1078","2.243","4,425.9","1","1_17_F1","2M+NH4; 2M+Na; M+2Na-H; M+DMSO+H; M+Na","[4850]; [4848]; [4666, 4924]; [4848, 4922]; [4763]","false","filtered"
"265","948","4792","406.1715","2.221","4,162.8","1","1_17_F1","2M+ACN+Na; 2M+NH4; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+NH4","[4813]; [4786, 4795]; [4813]; [4663]; [4710]; [4786, 4795]","false","filtered"
"266","979","4957","757.2212","2.252","3,095.3","1","1_17_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+Na","[4964]; [4964]; [4964]; [4964]; [4964]; [4964]; [4850]; [4964]","false","filtered"
"267","972","4878","386.1086","2.243","2,859.7","1","1_17_F1","2M+3H2O+2H; 2M+NH4; 2M+Na; M+2H; M+DMSO+H; M+H+Na; M+NH4","[4746]; [4874, 4887]; [4879]; [4814]; [4879]; [4814]; [4874, 4887]","false","filtered"
"268","953","4813","381.1161","2.229","2,168.1","1","1_17_F1","2M+3H2O+2H; 2M+K; 2M+NH4; 2M+Na; M+2ACN+2H; M+CH3OH+H; M+DMSO+H; M+IsoProp+H; M+K; M+NH4; M+Na","[4763]; [4792]; [4786]; [4814]; [4865]; [4786, 4850, 4853]; [4848]; [4866]; [4792]; [4786]; [4814]","false","filtered"
"269","974","4882","369.1667","2.245","2,045.0","1","1_17_F1","2M+ACN+H; 2M+H; M+2ACN+H; M+2H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+NH4; M+Na","[4879]; [4879]; [4821]; [4879]; [4879]; [4879]; [4566]; [4879]; [4663]; [4879]","false","filtered"
"270","952","4938","188.0711","2.228","1,658.8","1","1_17_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; M+2ACN+2H; M+2ACN+H; M+3ACN+2H; M+ACN+H; M+ACN+Na; M+H; M+H+K","[4691]; [4691]; [4904]; [4691]; [4691]; [4691, 4843]; [4691]; [4691]; [4904]; [4843]","false","filtered"
"271","978","4843","135.0444","2.252","1,636.5","1","1_17_F1","M+3Na; M+H; M+H+NH4","[4938]; [4912]; [4938]","false","filtered"
"272","970","4904","205.0978","2.243","1,456.7","1","1_17_F1","2M+H; 2M+NH4; M+ACN+H; M+H; M+H+NH4; M+NH4","[4910]; [4938]; [4910]; [4910]; [4879, 4912]; [4938]","false","filtered"
"273","950","4795","411.1275","2.223","1,199.4","1","1_17_F1","2M+Na; M+CH3OH+H; M+DMSO+H; M+IsoProp+H; M+K; M+Na","[4786, 4792]; [4868, 4884]; [4719, 4721, 4853]; [4865]; [4691]; [4786, 4792]","false","filtered"
"274","966","4866","353.0869","2.239","1,156.1","1","1_17_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+K; M+Na","[4854]; [4750, 4854]; [4854]; [4854]; [4854]; [4813]; [4746, 4750, 4854]; [4750]; [4854]","false","filtered"
"275","987","4955","425.1789","2.261","1,028.0","1","1_17_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[4968]; [4968]; [4968]; [4968]; [4968]; [4968]; [4968]","false","filtered"
"276","958","4746","397.0513","2.235","879.2","1","1_17_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+DMSO+H; M+K; M+Na","[4854, 4865]; [4740, 4878]; [4854]; [4968]; [4854]; [4750, 4854, 4866]; [4854]; [4854, 4865]; [4865, 4884]; [4740]; [4854]","false","filtered"
"277","964","4854","375.0691","2.237","813.3","1","1_17_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+Na","[4746, 4865]; [4866]; [4746]; [4750, 4866]; [4746]; [4866]; [4866]; [4746]; [4866]; [4746, 4865]; [4866]; [4884]; [4746]; [4746, 4750, 4866]","false","filtered"
"278","982","4922","172.0760","2.255","788.8","1","1_17_F1","2M+H; M+; M+2ACN+2H; M+2H; M+H; M+H+NH4; M+IsoProp+Na+H","[4924]; [5021]; [4848, 4877]; [4968]; [4924]; [5021, 5022]; [5040]","false","filtered"
"279","954","4814","397.0905","2.229","731.8","1","1_17_F1","2M+3H2O+2H; 2M+K; M+; M+2Na; M+CH3OH+H; M+H+NH4; M+H+Na; M+K","[4757]; [4813]; [4615]; [4878]; [4851]; [4615]; [4878]; [4813]","false","filtered"
"280","963","4853","371.0722","2.237","717.4","1","1_17_F1","2M+ACN+Na; 2M+NH4; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+NH4; M+Na","[4850]; [4880]; [4850]; [4850]; [4848, 4850, 4851]; [4850]; [4850]; [4795]; [4880]; [4786, 4813, 4850]","false","filtered"
"281","976","4884","379.1011","2.247","707.1","1","1_17_F1","2M+Na; M+2ACN+H; M+H; M+IsoProp+H; M+Na","[4880]; [4854]; [4795, 4868]; [4746, 4865]; [4880]","false","filtered"
"282","984","4939","261.0614","2.257","702.9","1","1_17_F1","2M+K; M+2Na-H","[4910]; [4912]","false","filtered"
"283","947","4786","427.1012","2.219","672.1","1","1_17_F1","2M+ACN+Na; 2M+K; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+K","[4813]; [4792, 4795]; [4813]; [4880]; [4711, 4813, 4850, 4853]; [4792, 4795]","false","filtered"
"284","988","4964","779.2020","2.264","637.5","1","1_17_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[4957]; [4957]; [4957]; [4957]; [4957]; [4957]; [4957]","false","filtered"
"285","967","4868","439.1584","2.239","572.6","1","1_17_F1","2M+Na; M+IsoProp+H; M+Na","[4663]; [4795, 4884]; [4663]","false","filtered"
"286","965","4865","351.0715","2.239","566.3","1","1_17_F1","2M+NH4; M+CH3OH+H; M+H; M+H+Na; M+NH4","[4746, 4854]; [4746, 4884]; [4795]; [4813]; [4746, 4854]","false","filtered"
"287","969","4874","391.0643","2.241","497.1","1","1_17_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+Na","[4887]; [5040]; [4878, 4887]; [5040]; [4887]; [4887]; [4887]; [4757, 4887]; [5040]; [4878, 4887]","false","filtered"
"288","989","4968","403.1967","2.267","421.5","1","1_17_F1","2M+ACN+H; 2M+H; M+2ACN+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+Na","[4955]; [4955]; [4746]; [4955]; [4955]; [4955]; [4955]; [4922, 5056]; [4955]","false","filtered"
"289","973","4880","395.0747","2.243","372.1","1","1_17_F1","2M+ACN+H; 2M+ACN+Na; 2M+K; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+K","[4853]; [4850]; [4884]; [4853]; [4850]; [4850]; [4786]; [4884]","false","filtered"
"290","977","4887","369.0816","2.249","344.6","1","1_17_F1","2M+ACN+H; 2M+H; M+; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[4874]; [4874, 4878]; [5015]; [4874]; [4874]; [4874]; [4874, 4878]; [5040]; [4874]","false","filtered"
"291","983","4924","189.1027","2.255","290.6","1","1_17_F1","2M+NH4; M+2ACN+2H; M+CH3OH+H; M+NH4","[4922]; [4877]; [5020]; [4922]","false","filtered"
"292","949","4663","434.2028","2.222","181.2","1","1_17_F1","2M+NH4; M+2ACN+H; M+IsoProp+H; M+K; M+NH4","[4868]; [4882]; [4792]; [4943]; [4868]","false","filtered"
"293","975","4879","391.1481","2.245","178.7","1","1_17_F1","2M+3H2O+2H; 2M+ACN+Na; 2M+Na; M+; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+Na+H; M+Na","[4878]; [4882]; [4882]; [4904, 4912]; [4882]; [4882]; [4882]; [4882]; [4878]; [4882]","false","filtered"
"220","914","4645","773.2153","2.168","145,163.7","1","1_16_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+IsoProp+Na+H; M+K; M+Na","[4648]; [4648, 4650]; [4648]; [4648]; [4648]; [4647]; [4615, 4648, 4650]; [4608]; [4650]; [4648]","true","keep_rep"
"221","935","4719","355.1027","2.177","38,337.8","1","1_16_F1","2M+ACN+H; 2M+H; 2M+NH4; 2M+Na; M+2H; M+3H; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+H+NH4; M+K; M+Na","[4721]; [4710, 4711, 4721]; [4709]; [4727]; [4721]; [4721]; [4721]; [4612]; [4727]; [4578, 4710, 4711, 4721]; [4605]; [4711]; [4721, 4795]","false","filtered"
"222","916","4648","795.1970","2.168","25,048.0","1","1_16_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+Na","[4615, 4653]; [4645]; [4615]; [4645, 4650]; [4615]; [4645]; [4645]; [4615]; [4645]; [4615, 4653]; [4645]; [4740]; [4615]; [4615, 4645, 4650]","false","filtered"
"223","938","4726","163.0395","2.186","16,358.5","1","1_16_F1","M+2H; M+3Na; M+ACN+2H; M+K","[4608]; [4671]; [4605]; [4666]","false","filtered"
"224","936","4721","377.0848","2.177","11,468.0","1","1_16_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+K; M+Na","[4605]; [4583]; [4719]; [4710, 4711, 4719]; [4719]; [4719, 4795]; [4719]; [4709]; [4583]; [4719]; [4585]; [4578, 4710, 4711, 4719]","false","filtered"
"225","940","4691","147.0442","2.190","7,166.3","1","1_16_F1","2M+H; 2M+Na; M+2H; M+2H+Na; M+3Na; M+ACN+2H; M+ACN+H; M+H; M+H+K; M+H+NH4; M+Na","[4938]; [4938]; [4938]; [4585]; [4585, 4795]; [4938]; [4938]; [4938]; [4566]; [4694]; [4938]","false","filtered"
"226","915","4647","788.2264","2.168","6,400.4","1","1_16_F1","2M+NH4; M+DMSO+H; M+NH4","[4644, 4653, 4675]; [4645]; [4644, 4653, 4675]","false","filtered"
"227","910","4612","370.1139","2.166","3,868.1","1","1_16_F1","2M+3H2O+2H; 2M+NH4; M+2Na; M+2Na-H; M+DMSO+H; M+IsoProp+Na+H; M+NH4","[4709, 4727]; [4583, 4672, 4750]; [4605]; [4590]; [4719]; [4709]; [4583, 4672, 4750]","false","filtered"
"228","934","4650","811.1744","2.176","3,004.5","1","1_16_F1","2M+K; 2M+Na; M+2K-H; M+CH3OH+H; M+K","[4645, 4648]; [4592]; [4645]; [4652]; [4615, 4645, 4648]","false","filtered"
"229","931","4712","425.1788","2.174","2,178.7","1","1_16_F1","2M+Na; M+2ACN+H; M+Na","[4696]; [4740]; [4696]","false","filtered"
"230","917","4652","857.1677","2.168","2,131.4","1","1_16_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+DMSO+H; M+H; M+Na","[4655]; [4655]; [4655]; [4655]; [4655]; [4650]; [4655]; [4655]","false","filtered"
"231","943","4666","312.1656","2.201","2,062.7","1","1_16_F1","2M+ACN+Na; 2M+NH4; M+H; M+IsoProp+H; M+IsoProp+Na+H; M+NH4","[4726]; [4680]; [4765]; [4671]; [4686]; [4680, 4877]","false","filtered"
"232","922","4675","793.1818","2.170","1,780.7","1","1_16_F1","2M+ACN+Na; 2M+NH4; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+CH3OH+H; M+NH4; M+Na","[4653]; [4615]; [4644, 4647, 4653]; [4653]; [4653]; [4653]; [4653]; [4740]; [4615]; [4644, 4647, 4653]","false","filtered"
"233","939","4615","817.1756","2.189","1,244.3","1","1_16_F1","2M+ACN+H; 2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+ACN+Na; M+Na","[4675]; [4648, 4653]; [4648, 4814]; [4648]; [4645, 4648, 4650]; [4648]; [4675, 4814]; [4648, 4653]; [4648]","false","filtered"
"234","930","4711","393.0584","2.174","1,118.3","1","1_16_F1","2M+3H2O+2H; 2M+K; M+2K-H; M+2Na-H; M+K","[4681]; [4710, 4719, 4721]; [4719]; [4786]; [4578, 4710, 4719, 4721]","false","filtered"
"235","924","4693","343.1371","2.172","1,097.3","1","1_16_F1","2M+NH4; 2M+Na; M+2ACN+H; M+2H+Na; M+2Na; M+3Na; M+IsoProp+H; M+NH4; M+Na","[4499]; [4566, 4694]; [4542]; [4671]; [4601]; [4671]; [4547]; [4499]; [4566, 4694]","false","filtered"
"236","918","4680","317.1215","2.169","1,077.9","1","1_16_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[4513]; [4513, 4542]; [4498, 4513]; [4513, 4542]; [4513]; [4513]; [4479, 4498, 4513, 4666]; [4513]; [4513]; [4498, 4513]; [4513, 4542]; [4513]; [4513, 4521]; [4498, 4513]; [4498, 4513]; [4513]; [4513, 4542]; [4498, 4513]; [4513]; [4513, 4542]; [4498, 4513]; [4513]; [4513]; [4513, 4542, 4547, 4763]; [4513]; [4513]; [4513]; [4513]; [4513, 4542]; [4513]; [4513]; [4513]; [4498, 4513, 4542, 4666]","false","filtered"
"237","944","4763","395.1318","2.203","1,013.3","1","1_16_F1","2M+ACN+H; 2M+Na; M+DMSO+H; M+H+NH4; M+IsoProp+H; M+NH4; M+Na","[4813]; [4757, 4765]; [4680, 4877]; [4608]; [4605]; [4823]; [4757, 4765]","false","filtered"
"238","920","4672","375.0693","2.170","965.6","1","1_16_F1","2M+3H2O+2H; 2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+Na","[4709]; [4583]; [4583, 4612, 4750]; [4583]; [4583, 4602, 4710]; [4583]; [4583]; [4740]; [4583, 4612, 4750]","false","filtered"
"239","928","4709","365.0847","2.174","746.7","1","1_16_F1","2M+3H2O+2H; 2M+NH4; 2M+Na; M+ACN+2H; M+DMSO+H; M+H+NH4; M+Na","[4719]; [4672]; [4612, 4727]; [4583]; [4612]; [4721]; [4727]","false","filtered"
"240","927","4696","441.1535","2.172","737.9","1","1_16_F1","2M+K; M+2ACN+H; M+K","[4712]; [4740]; [4712]","false","filtered"
"241","937","4740","381.0807","2.186","633.7","1","1_16_F1","2M+Na; M+2H; M+2Na; M+2Na-H; M+H+Na; M+K; M+Na","[4746]; [4675]; [4648]; [4672]; [4653]; [4712]; [4696, 4746]","false","filtered"
"242","925","4694","359.1108","2.172","598.5","1","1_16_F1","2M+K; 2M+NH4; M+DMSO+H; M+H+K; M+H+Na; M+IsoProp+Na+H; M+K; M+NH4","[4566, 4693]; [4490]; [4714]; [4601]; [4605]; [4691]; [4566, 4693]; [4490]","false","filtered"
"243","929","4710","372.1299","2.174","560.3","1","1_16_F1","2M+3H2O+2H; 2M+ACN+H; 2M+NH4; M+2ACN+2H; M+2ACN+H; M+2Na-H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+IsoProp+Na+H; M+K; M+NH4","[4605, 4681]; [4583]; [4711, 4719, 4721]; [4583]; [4583]; [4792]; [4727]; [4583, 4602, 4672]; [4583]; [4605]; [4584]; [4578, 4711, 4719, 4721]","false","filtered"
"244","946","4765","390.1769","2.205","546.2","1","1_16_F1","2M+NH4; M+DMSO+H; M+NH4","[4757, 4763]; [4666]; [4757, 4763]","false","filtered"
"245","919","4671","503.2105","2.170","537.8","1","1_16_F1","2M+H; 2M+Na; M+2ACN+H; M+2H; M+2Na; M+H+NH4; M+Na","[4666]; [4686]; [4726]; [4693]; [4693]; [4713]; [4686]","false","filtered"
"246","913","4644","809.1572","2.168","534.2","1","1_16_F1","2M+K; M+2K-H; M+K","[4647, 4653, 4675]; [4653]; [4647, 4653, 4675]","false","filtered"
"247","909","4608","407.1319","2.166","457.3","1","1_16_F1","2M+K; M+2ACN+H; M+3ACN+2H; M+ACN+2H; M+IsoProp+H; M+K","[4478, 4590, 4602]; [4726]; [4645]; [4763]; [4750]; [4478, 4590, 4602]","false","filtered"
"248","942","4757","411.1044","2.199","381.1","1","1_16_F1","2M+ACN+H; 2M+K; M+2Na-H; M+IsoProp+H; M+IsoProp+Na+H; M+K","[4814]; [4763, 4765]; [4579]; [4681]; [4874]; [4763, 4765]","false","filtered"
"249","932","4713","556.2401","2.174","301.2","1","1_16_F1","2M+NH4; M+3ACN+2H; M+NH4","[4714]; [4671]; [4714]","false","filtered"
"250","933","4714","561.1961","2.174","264.9","1","1_16_F1","2M+H; 2M+K; 2M+Na; M+2Na; M+H+Na; M+Na","[4694]; [4601]; [4713]; [4499]; [4499]; [4713]","false","filtered"
"251","911","4605","367.1003","2.168","215.2","1","1_16_F1","2M+ACN+H; 2M+NH4; 2M+Na; M+2Na-H; M+ACN+2H; M+CH3OH+H; M+DMSO+H; M+H+K; M+IsoProp+Na+H; M+Na","[4583]; [4721]; [4681, 4710]; [4547]; [4719]; [4763]; [4710]; [4612, 4694]; [4726]; [4681]","false","filtered"
"252","921","4686","498.2554","2.170","186.2","1","1_16_F1","2M+ACN+H; 2M+NH4; M+NH4","[4666]; [4671]; [4671]","false","filtered"
"253","926","4681","383.0731","2.172","174.6","1","1_16_F1","2M+ACN+Na; 2M+K; 2M+NH4; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+CH3OH+H; M+K; M+Na","[4547]; [4605, 4710]; [4711]; [4547]; [4547]; [4542, 4547]; [4547]; [4547]; [4757]; [4605]; [4547]","false","filtered"
"254","945","4566","338.1806","2.204","163.0","1","1_16_F1","2M+NH4; M+CH3OH+H; M+IsoProp+Na+H; M+NH4","[4693, 4694]; [4882]; [4691]; [4693, 4694]","false","filtered"
"255","941","4750","391.0422","2.191","110.1","1","1_16_F1","2M+K; M+2K-H; M+2Na-H; M+K","[4583, 4612, 4672, 4854, 4866]; [4583, 4866]; [4608]; [4583, 4612, 4672, 4746, 4854, 4866]","false","filtered"
"193","888","4479","180.1021","2.125","6,243.6","1","1_15_F1","2M+ACN+H; 2M+H; M+2H; M+2Na; M+3H; M+ACN+H; M+CH3OH+H; M+DMSO+H; M+H; M+Na","[4516]; [4516]; [4516]; [4478]; [4516]; [4516]; [4680]; [4427]; [4516]; [4516]","true","keep_rep"
"194","902","4585","417.1372","2.160","4,413.6","1","1_15_F1","2M+Na; M+2Na-H; M+DMSO+H; M+H; M+Na","[4578, 4584]; [4481, 4691]; [4721]; [4691]; [4578, 4584]","false","filtered"
"195","893","4504","120.0813","2.137","4,381.6","1","1_15_F1","2M+NH4; M+NH4","[4521]; [4521]","false","filtered"
"196","908","4727","360.1299","2.165","4,333.7","1","1_15_F1","2M+3H2O+2H; 2M+NH4; M+; M+2H+Na; M+DMSO+H; M+H+NH4; M+IsoProp+H; M+IsoProp+Na+H; M+NH4","[4719]; [4612, 4709]; [4490]; [4474]; [4474]; [4710]; [4490]; [4719]; [4709]","false","filtered"
"197","894","4542","339.1079","2.142","4,240.0","1","1_15_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2ACN+H; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+Na","[4547]; [4680]; [4516, 4547]; [4680]; [4513, 4680]; [4547]; [4680]; [4680]; [4547]; [4680]; [4547]; [4680]; [4499]; [4693]; [4547, 4681]; [4547, 4680]","false","filtered"
"198","885","4498","295.1297","2.122","4,061.6","1","1_15_F1","2M+ACN+H; 2M+H; M+2ACN+2H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+Na","[4513, 4680]; [4513, 4680]; [4474]; [4513, 4680]; [4513, 4680]; [4513, 4680]; [4513, 4680]; [4680]; [4513, 4680]","false","filtered"
"199","880","4473","369.1670","2.116","2,742.8","1","1_15_F1","2M+ACN+H; 2M+H; M+2ACN+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+Na","[4414, 4478, 4602]; [4414, 4423, 4478, 4590, 4602]; [4474, 4768]; [4414, 4478, 4602]; [4414, 4478, 4602]; [4414, 4478, 4602]; [4414, 4423, 4478, 4590, 4602]; [4414, 4602]; [4414, 4478, 4602]","false","filtered"
"200","900","4583","353.0872","2.160","2,252.6","1","1_15_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+NH4; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+H+NH4; M+K; M+NH4; M+Na","[4605]; [4672]; [4612, 4672, 4750]; [4721]; [4710]; [4672]; [4710]; [4710]; [4672]; [4672]; [4710]; [4612, 4672, 4750]; [4709]; [4750]; [4721]; [4602, 4672, 4710]","false","filtered"
"201","903","4590","386.2024","2.162","2,117.4","1","1_15_F1","2M+NH4; M+IsoProp+H; M+NH4","[4473, 4478, 4602, 4608]; [4612]; [4473, 4478, 4602, 4608]","false","filtered"
"202","895","4547","361.0900","2.144","1,492.5","1","1_15_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+K; M+Na","[4681]; [4542]; [4681]; [4516, 4542]; [4681]; [4542]; [4542, 4680]; [4681]; [4542]; [4681]; [4542]; [4693]; [4681]; [4605]; [4542, 4681]","false","filtered"
"203","898","4579","450.1978","2.158","1,361.8","1","1_15_F1","2M+NH4; 2M+Na; M+2ACN+H; M+DMSO+H; M+IsoProp+Na+H; M+NH4","[4592, 4593]; [4481]; [4499]; [4481]; [4757]; [4592, 4593]","false","filtered"
"204","907","4602","391.1581","2.164","1,170.3","1","1_15_F1","2M+ACN+Na; 2M+Na; M+2ACN+H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[4473]; [4473, 4590, 4608]; [4473]; [4473]; [4473]; [4473]; [4473]; [4583, 4672, 4710]; [4601]; [4473, 4590, 4608]","false","filtered"
"205","904","4592","455.1540","2.162","1,115.8","1","1_15_F1","2M+Na; M+2ACN+2H; M+IsoProp+H; M+Na","[4579, 4593]; [4578]; [4650]; [4579, 4593]","false","filtered"
"206","890","4499","367.1365","2.126","972.3","1","1_15_F1","2M+ACN+H; 2M+Na; M+; M+2ACN+H; M+2H+Na; M+3H; M+ACN+H; M+IsoProp+H; M+Na","[4693]; [4490]; [4579]; [4513]; [4714]; [4714]; [4693]; [4542]; [4490]","false","filtered"
"207","901","4584","412.1820","2.160","913.3","1","1_15_F1","2M+NH4; M+DMSO+H; M+NH4","[4578, 4585]; [4710]; [4578, 4585]","false","filtered"
"208","897","4578","433.1115","2.158","753.8","1","1_15_F1","2M+K; M+2Na-H; M+DMSO+H; M+H+K; M+K","[4584, 4585]; [4488]; [4710, 4711, 4719, 4721]; [4592]; [4584, 4585]","false","filtered"
"209","905","4593","471.1268","2.162","641.9","1","1_15_F1","2M+K; M+K","[4579, 4592]; [4579, 4592]","false","filtered"
"210","883","4481","455.2259","2.120","629.0","1","1_15_F1","2M+3H2O+2H; 2M+Na; M+2ACN+H; M+IsoProp+Na+H; M+Na","[4579]; [4488]; [4407, 4585]; [4579]; [4488]","false","filtered"
"211","884","4768","595.2015","2.120","527.8","1","1_15_F1","2M+Na; M+Na","[4473, 4474]; [4474]","false","filtered"
"212","887","4490","383.1108","2.124","407.9","1","1_15_F1","2M+ACN+H; 2M+K; M+ACN+H; M+IsoProp+Na+H; M+K; M+Na","[4694]; [4499]; [4694]; [4727]; [4499]; [4727]","false","filtered"
"213","892","4516","202.0842","2.132","357.5","1","1_15_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+Na; M+CH3OH+H; M+Na","[4479]; [4479]; [4479]; [4479]; [4601]; [4479]; [4479]; [4542, 4547]; [4479]","false","filtered"
"214","891","4521","103.0544","2.130","356.6","1","1_15_F1","2M+H; M+3Na; M+H; M+H+NH4","[4504]; [4513, 4680]; [4504]; [4443]","false","filtered"
"215","906","4601","340.1369","2.164","308.0","1","1_15_F1","2M+ACN+Na; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H+K; M+IsoProp+H; M+Na","[4640]; [4640]; [4694]; [4640]; [4640]; [4640]; [4640]; [4602]; [4714]; [4693]; [4516]; [4640]","false","filtered"
"216","889","4513","317.1116","2.126","223.9","1","1_15_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[4680]; [4680]; [4498, 4680]; [4680]; [4680]; [4680]; [4498, 4680]; [4680]; [4680]; [4680]; [4680]; [4680]; [4521, 4680]; [4498, 4680]; [4498, 4680]; [4680]; [4680]; [4498, 4680]; [4680]; [4680]; [4498, 4680]; [4499, 4680]; [4443, 4680]; [4680]; [4680]; [4680]; [4680]; [4680]; [4542, 4680]; [4680]; [4680]; [4680]; [4498, 4680]","false","filtered"
"217","882","4478","391.1480","2.118","218.4","1","1_15_F1","2M+ACN+Na; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[4473]; [4473, 4590, 4608]; [4479]; [4473]; [4473]; [4473]; [4473]; [4473, 4590, 4608]","false","filtered"
"218","881","4474","590.2461","2.116","185.8","1","1_15_F1","2M+3H2O+2H; 2M+NH4; M+3ACN+2H; M+IsoProp+Na+H; M+NH4","[4727]; [4473, 4768]; [4727]; [4498]; [4768]","false","filtered"
"219","886","4488","471.2000","2.122","133.9","1","1_15_F1","2M+K; M+2ACN+H; M+K","[4481]; [4578]; [4481]","false","filtered"
