"","Feature","mz","rt","intensity","iso_group","status","shift"
"2803","2803","558.0046","10.102","69,290.8","","kept","none"
"2804","2804","558.0645","9.095","373,136.4","","kept","none"
"2805","2805","558.3314","1.588","285,647.4","","kept","none"
"2806","2806","558.7118","16.532","110,935.9","","kept","none"
"2807","2807","559.1031","4.037","37,167.4","","kept","none"
"2809","2809","559.9816","12.351","129,929.5","","kept","none"
"2812","2812","561.9084","10.220","833,912.0","","kept","none"
"2813","2813","562.7985","16.197","663,310.1","","kept","none"
"2814","2814","562.9062","10.220","939,901.4","","kept","none"
"2815","2815","563.9039","10.220","370,800.3","","kept","none"
"2819","2819","568.3618","1.567","349,103.4","","kept","none"
"2820","2820","568.3618","2.698","92,451.4","","kept","none"
"2821","2821","568.6518","16.557","202,144.1","","kept","none"
"2822","2822","569.2538","3.885","130,401.8","","kept","none"
"2823","2823","569.3654","1.587","78,247.9","","kept","none"
"2824","2824","570.3419","1.567","201,555.4","","kept","none"
"2827","2827","570.6497","16.557","121,751.7","","kept","none"
"2828","2828","571.2887","1.528","193,598.8","","kept","none"
"2833","2833","574.6859","16.556","142,248.3","","kept","none"
"2834","2834","575.0591","6.724","109,149.0","","kept","none"
"2835","2835","575.1986","8.024","228,040.4","","kept","none"
"2836","2836","575.3492","2.721","229,416.7","","kept","none"
"2837","2837","575.3494","1.367","266,804.8","","kept","none"
"2838","2838","576.2009","8.004","47,419.2","","kept","none"
"2839","2839","576.6838","16.556","69,563.3","","kept","none"
"2844","2844","580.3260","1.587","55,235.3","","kept","none"
"2845","2845","580.6944","16.507","285,441.1","","kept","none"
"2847","2847","580.9387","10.995","127,471.4","","kept","none"
"2848","2848","581.2753","10.408","87,510.1","","kept","none"
"2849","2849","583.3449","1.567","384,299.7","","kept","none"
"2851","2851","584.3570","1.567","4,939,011.2","","kept","none"
"2852","2852","584.3571","2.698","1,795,818.7","","kept","none"
"2854","2854","586.3634","1.567","282,185.1","","kept","none"
"2855","2855","586.3633","2.698","70,873.1","","kept","none"
"2856","2856","586.8540","9.697","667,374.4","","kept","none"
"2857","2857","588.0753","10.639","513,743.6","","kept","none"
"2858","2858","594.0626","7.703","182,200.2","","kept","none"
"2859","2859","596.6682","16.556","407,484.5","","kept","none"
"2860","2860","597.1812","8.024","101,271.4","","kept","none"
"2862","2862","597.3049","2.743","175,137.3","","kept","none"
"2863","2863","598.2543","12.327","301,550.7","","kept","none"
"2866","2866","598.6664","16.556","207,750.5","","kept","none"
"2875","2875","602.6758","16.458","305,317.4","","kept","none"
"2876","2876","602.9192","10.998","735,847.6","","kept","none"
"2877","2877","603.1589","8.203","242,283.7","","kept","none"
"2879","2879","604.0704","11.044","197,292.1","","kept","none"
"2880","2880","604.3256","1.567","130,992.5","","kept","none"
"2885","2885","608.8367","9.785","313,916.0","","kept","none"
"2887","2887","609.0883","10.384","214,428.1","","kept","none"
"2888","2888","610.3725","1.546","124,726.4","","kept","none"
"2889","2889","610.7997","9.745","677,377.0","","kept","none"
"2890","2890","611.1451","10.511","2,700,321.9","","kept","none"
"2891","2891","612.1482","10.499","646,748.6","","kept","none"
"2892","2892","612.1706","4.012","50,613.0","","kept","none"
"2893","2893","612.2701","12.328","227,946.8","","kept","none"
"2894","2894","612.6419","16.557","274,421.2","","kept","none"
"2902","2902","614.6400","16.557","156,764.7","","kept","none"
"2905","2905","615.2357","9.212","222,240.5","","kept","none"
"2906","2906","616.4717","2.676","239,066.8","","kept","none"
"2907","2907","616.4716","1.546","423,120.3","","kept","none"
"2908","2908","617.3334","1.364","181,365.9","","kept","none"
"2909","2909","618.2522","8.477","99,857.3","","kept","none"
"2910","2910","618.6501","16.556","360,097.6","","kept","none"
"2911","2911","619.2890","1.505","108,427.7","","kept","none"
"2912","2912","620.0206","10.313","62,098.1","","kept","none"
"2913","2913","620.1378","9.103","349,718.5","","kept","none"
"2914","2914","620.6477","16.533","171,677.8","","kept","none"
"2915","2915","624.2475","8.271","226,916.8","","kept","none"
"2916","2916","624.8010","9.793","184,850.1","","kept","none"
"2917","2917","625.3362","1.485","30,113.2","","kept","none"
"2918","2918","627.9327","10.219","124,413.4","","kept","none"
"2920","2920","628.7703","16.217","746,205.7","","kept","none"
"2922","2922","629.8963","9.629","223,849.2","","kept","none"
"2923","2923","630.1129","9.165","175,382.4","","kept","none"
"2924","2924","630.8188","9.865","302,806.3","","kept","none"
"2925","2925","631.1994","8.890","101,480.2","","kept","none"
"2929","2929","634.6237","16.557","368,138.2","","kept","none"
"2932","2932","636.6216","16.568","207,893.2","","kept","none"
"2933","2933","638.2132","8.090","162,313.4","","kept","none"
"2934","2934","638.2633","8.272","180,679.5","","kept","none"
"2935","2935","641.1721","4.579","70,797.2","","kept","none"
"2936","2936","644.1396","9.184","54,754.1","","kept","none"
"2937","2937","644.2558","7.979","202,774.4","","kept","none"
"2938","2938","645.4503","1.465","170,059.8","","kept","none"
"2939","2939","647.0646","9.165","611,302.7","","kept","none"
"2940","2940","650.5977","16.580","182,135.4","","kept","none"
"2941","2941","651.8782","9.676","160,855.8","","kept","none"
"2942","2942","652.0465","10.315","220,357.4","","kept","none"
"2943","2943","652.5957","16.580","113,776.7","","kept","none"
"2944","2944","652.7890","16.050","1,437,857.5","","kept","none"
"2949","2949","654.7875","16.030","868,502.7","","kept","none"
"2952","2952","657.1242","8.543","229,685.8","","kept","none"
"2954","2954","658.6677","16.556","79,502.9","","kept","none"
"2962","2962","666.4506","1.405","111,509.2","","kept","none"
"2964","2964","667.0648","10.522","881,746.9","","kept","none"
"2965","2965","669.2967","1.324","184,086.0","","kept","none"
"2968","2968","672.9382","9.583","126,249.7","","kept","none"
"2969","2969","674.6144","16.580","84,750.2","","kept","none"
"2970","2970","674.6417","16.557","87,106.9","","kept","none"
"2971","2971","675.1186","9.184","130,150.1","","kept","none"
"2972","2972","675.1214","8.432","238,739.5","","kept","none"
"2973","2973","683.4390","16.010","1,178,732.1","","kept","none"
"2974","2974","684.8307","9.696","199,625.1","","kept","none"
"2976","2976","686.1411","4.742","36,676.6","","kept","none"
"2979","2979","687.4116","1.364","289,298.4","","kept","none"
"2980","2980","688.4922","1.465","154,139.3","","kept","none"
"2984","2984","696.6231","16.580","81,793.2","","kept","none"
"2985","2985","696.7703","16.021","773,475.8","","kept","none"
"2988","2988","698.5135","1.475","136,205.9","","kept","none"
"2990","2990","699.4978","2.428","573,356.6","","kept","none"
"2991","2991","700.5289","2.428","399,130.0","","kept","none"
"2992","2992","701.9419","10.173","87,271.5","","kept","none"
"2993","2993","703.4068","1.364","196,122.4","","kept","none"
"2994","2994","707.0653","10.384","177,016.1","","kept","none"
"2995","2995","716.5242","1.546","306,686.9","","kept","none"
"2997","2997","719.2621","16.030","679,454.2","","kept","none"
"2999","2999","720.2017","3.879","59,319.7","","kept","none"
"3000","3000","720.4957","1.384","303,103.0","","kept","none"
"3001","3001","721.5023","1.359","142,902.9","","kept","none"
"3002","3002","722.5135","1.445","3,959,558.3","","kept","none"
"3003","3003","723.5173","1.462","1,670,528.3","","kept","none"
"3004","3004","724.5219","1.445","450,703.8","","kept","none"
"3005","3005","724.5238","2.115","328,308.5","","kept","none"
"3006","3006","724.5283","1.465","209,918.2","","kept","none"
"3007","3007","726.5436","1.485","100,185.7","","kept","none"
"3008","3008","726.5451","2.405","230,463.6","","kept","none"
"3009","3009","727.8723","9.628","117,975.4","","kept","none"
"3010","3010","732.0914","16.021","890,336.7","","kept","none"
"3011","3011","734.5796","16.581","111,728.3","","kept","none"
"3012","3012","736.5297","1.490","258,694.3","","kept","none"
"3013","3013","736.5773","16.581","76,652.7","","kept","none"
"3014","3014","738.5082","1.417","348,932.3","","kept","none"
"3017","3017","740.5249","1.747","110,373.1","","kept","none"
"3019","3019","742.5394","1.485","424,673.2","","kept","none"
"3021","3021","743.5422","1.536","177,038.5","","kept","none"
"3023","3023","744.5557","2.540","459,295.7","","kept","none"
"3025","3025","745.5028","1.298","342,436.3","","kept","none"
"3026","3026","746.5119","1.394","1,401,985.6","","kept","none"
"3027","3027","746.5127","1.405","1,352,451.3","","kept","none"
"3028","3028","747.5183","1.304","3,717,225.2","","kept","none"
"3029","3029","748.5258","1.364","3,051,809.9","","kept","none"
"3031","3031","749.5303","1.376","1,134,699.7","","kept","none"
"3033","3033","749.5337","2.115","602,327.0","","kept","none"
"3034","3034","749.8537","9.674","107,044.3","","kept","none"
"3035","3035","750.5453","2.226","4,393,453.8","","kept","none"
"3036","3036","751.5486","2.215","2,035,555.7","","kept","none"
"3037","3037","754.0817","16.010","900,960.2","","kept","none"
"3038","3038","756.5612","16.581","119,821.5","","kept","none"
"3039","3039","758.7526","16.050","547,890.3","","kept","none"
"3040","3040","760.5137","1.324","741,333.5","","kept","none"
"3041","3041","762.5084","1.404","178,966.1","","kept","none"
"3042","3042","763.5610","1.546","3,799,907.1","","kept","none"
"3043","3043","763.5612","2.676","1,975,605.1","","kept","none"
"3044","3044","764.5232","2.048","334,973.7","","kept","none"
"3045","3045","764.5640","1.546","1,586,948.3","","kept","none"
"3046","3046","764.5647","2.676","912,963.9","","kept","none"
"3047","3047","765.5269","1.405","264,775.3","","kept","none"
"3048","3048","765.5691","2.676","268,365.2","","kept","none"
"3049","3049","766.1076","8.565","647,419.8","","kept","none"
"3050","3050","766.5406","2.160","2,833,909.9","","kept","none"
"3051","3051","767.4127","16.009","741,995.9","","kept","none"
"3052","3052","767.5439","2.182","1,493,055.0","","kept","none"
"3053","3053","768.5489","1.459","379,630.5","","kept","none"
"3054","3054","768.5504","2.238","495,103.6","","kept","none"
"3055","3055","770.3009","8.024","104,373.8","","kept","none"
"3058","3058","772.5353","16.581","103,167.4","","kept","none"
"3059","3059","773.5344","1.304","1,522,075.4","","kept","none"
"3060","3060","774.0695","9.374","199,968.9","","kept","none"
"3061","3061","774.5449","2.182","1,048,320.0","","kept","none"
"3062","3062","775.5489","2.137","664,752.8","","kept","none"
"3063","3063","776.5609","2.271","529,273.9","","kept","none"
"3068","3068","784.1503","6.770","560,034.1","","kept","none"
"3069","3069","785.1532","6.770","177,424.3","","kept","none"
"3073","3073","789.4032","16.010","763,180.4","","kept","none"
"3077","3077","791.7388","16.030","1,777,841.5","","kept","none"
"3078","3078","792.5398","1.507","7,822,750.7","","kept","none"
"3082","3082","795.5573","2.585","573,615.0","","kept","none"
"3084","3084","802.7352","16.025","724,714.4","","kept","none"
"3085","3085","804.5757","1.505","615,601.8","","kept","none"
"3088","3088","806.5545","1.505","554,002.1","","kept","none"
"3089","3089","806.5551","2.204","773,514.1","","kept","none"
"3090","3090","806.5910","1.526","1,551,994.9","","kept","none"
"3092","3092","807.5587","1.526","314,082.8","","kept","none"
"3095","3095","808.5088","1.324","81,234.8","","kept","none"
"3101","3101","816.5394","1.465","315,368.7","","kept","none"
"3102","3102","818.5558","2.115","2,195,785.1","","kept","none"
"3103","3103","819.5184","1.298","550,562.5","","kept","none"
"3104","3104","819.5587","1.485","1,503,606.6","","kept","none"
"3105","3105","820.5715","2.518","20,781,454.9","","kept","none"
"3106","3106","820.5712","1.505","10,179,996.2","","kept","none"
"3108","3108","821.5744","1.526","5,859,991.8","","kept","none"
"3110","3110","822.5769","1.505","1,455,260.0","","kept","none"
"3111","3111","822.5779","2.518","2,718,819.2","","kept","none"
"3112","3112","823.5805","1.546","301,471.9","","kept","none"
"3113","3113","823.5815","2.518","521,313.6","","kept","none"
"3117","3117","827.4017","1.469","263,796.5","","kept","none"
"3119","3119","828.5762","2.137","1,473,170.1","","kept","none"
"3120","3120","829.5795","1.485","742,727.6","","kept","none"
"3121","3121","830.5881","1.506","362,176.6","","kept","none"
"3122","3122","832.3016","8.024","192,957.2","","kept","none"
"3123","3123","832.5707","1.526","254,828.9","","kept","none"
"3124","3124","832.6068","2.585","648,816.1","","kept","none"
"3125","3125","833.5182","1.310","349,599.5","","kept","none"
"3126","3126","834.5273","1.310","442,283.9","","kept","none"
"3127","3127","834.6220","2.630","393,778.6","","kept","none"
"3128","3128","835.5331","1.304","1,352,422.4","","kept","none"
"3129","3129","835.5336","1.310","1,276,692.7","","kept","none"
"3130","3130","836.5412","1.316","402,524.6","","kept","none"
"3138","3138","844.5706","2.137","1,073,381.6","","kept","none"
"3139","3139","844.7210","16.030","1,108,752.6","","kept","none"
"3143","3143","848.6003","1.505","2,190,113.8","","kept","none"
"3144","3144","848.6024","2.585","6,093,436.0","","kept","none"
"3145","3145","849.6060","2.585","2,773,596.8","","kept","none"
"3146","3146","850.6089","2.585","831,581.5","","kept","none"
"3148","3148","853.0519","9.351","92,237.8","","kept","none"
"3150","3150","854.5908","1.467","941,373.0","","kept","none"
"3151","3151","854.5917","2.226","1,122,457.0","","kept","none"
"3152","3152","855.5954","1.497","463,494.2","","kept","none"
"3153","3153","856.6061","1.507","534,605.8","","kept","none"
"3155","3155","857.5187","1.304","723,683.3","","kept","none"
"3157","3157","859.5341","1.304","426,461.5","","kept","none"
"3160","3160","863.5633","1.320","470,335.8","","kept","none"
"3161","3161","864.5690","1.304","165,954.6","","kept","none"
"3162","3162","864.7168","16.050","675,480.0","","kept","none"
"3163","3163","866.1608","7.610","123,578.6","","kept","none"
"3164","3164","866.5551","1.428","717,091.3","","kept","none"
"3165","3165","867.5180","1.284","330,597.7","","kept","none"
"3166","3166","867.5583","1.441","333,637.8","","kept","none"
"3168","3168","869.5320","1.283","251,797.5","","kept","none"
"3170","3170","870.5863","1.485","2,473,466.1","","kept","none"
"3171","3171","871.5902","2.238","1,649,756.0","","kept","none"
"3172","3172","872.5996","1.506","804,486.7","","kept","none"
"3173","3173","872.6014","2.473","1,317,991.4","","kept","none"
"3174","3174","872.6020","2.473","999,644.5","","kept","none"
