Compound,mz,kmd,rt,Orbi_P_E2_EXBLANKA,Orbi_P_E2_EXBLANKB,Orbi_P_E2_EXBLANKC,Orbi_P_E2_WS03A,Orbi_P_E2_WS03B,Orbi_P_E2_WS03C,Orbi_P_E2_Wasteblank4,Orbi_P_E2_Wasteblank5,Orbi_P_E2_Wasteblank6,cor
8587,638.3924806,0.39248059999999896,3.7855082,0,0,0,1012.9708,1073.7423,976.8415,0,0,0,TRUE
859,203.053093,0.05309299999998984,0.5128053,20093.168,21065.533,34871.227,807518.1,666510.9,723223,31241.008,22005.426,31827.621,TRUE
8594,821.3762319,0.3762318999999934,3.7875102,0,0,0,22381.885,22001.865,21265.312,0,0,0,TRUE
8635,459.2233516,0.22335160000000087,3.8118622,0,0,0,12771.858,12657.731,11566.528,0,0,0,TRUE
8641,634.3608777,0.36087769999994634,3.8139107,0,0,0,1139.6697,1151.2397,1080.1062,0,0,0,TRUE
8656,843.3066098,0.30660980000004656,3.8181133,0,0,0,576.25775,680.04614,592.83594,0,0,0,TRUE
8657,617.338705,0.3387050000000045,3.8489845,0,0,0,1570.6528,2329.7563,1449.1567,0,0,0,TRUE
8659,838.3512721,0.3512720999999601,3.8201618,0,0,0,1149.759,1051.1254,971.0277,0,0,0,TRUE
8668,619.34972,0.34972000000004755,3.8222513,0,0,0,1022.61206,1005.899,987.8086,0,0,0,TRUE
8682,788.4811798,0.48117979999994986,3.8243368,0,0,0,2379.8494,2489.4692,2438.5444,0,0,0,TRUE
8686,675.3171568,0.31715680000002067,3.892814,0,0,0,1072.4115,1284.2399,1030.6279,0,0,0,TRUE
8723,511.2678727,0.2678726999999981,3.8461514,0,0,0,2131.3118,2241.9287,1912.6238,0,0,0,TRUE
8732,527.2408635,0.24086350000004586,3.8509986,0,0,0,2198.119,2091.698,1901.6925,0,0,0,TRUE
8733,489.2841459,0.2841458999999986,3.8537195,0,0,0,717.5485,726.2773,586.662,0,0,0,TRUE
8762,314.1392565,0.13925649999998768,3.871102,0,0,0,959.05457,1039.264,1046.8135,0,0,0,TRUE
8764,553.2438759,0.24387590000003456,3.8946888,0,0,0,236.8884,148.78389,219.52843,0,0,0,TRUE
8770,537.2682066,0.268206599999985,3.873207,0,0,0,1537.1931,1661.1958,1566.5186,0,0,0,TRUE
8771,336.1215914,0.1215913999999998,3.8732605,0,0,0,684.16425,631.57477,630.86896,0,0,0,TRUE
8777,602.2649967,0.2649966999999833,3.8753653,0,0,0,39326.715,40976.094,38939.973,0,0,0,TRUE
8780,588.2674053,0.26740529999995033,3.87753,0,0,0,1920.5752,2215.498,1820.6628,0,0,0,TRUE
8788,593.2238893,0.22388929999999618,3.8792527,0,0,0,542.3457,649.2713,557.773,0,0,0,TRUE
8804,604.3309618,0.33096179999995456,3.8834794,0,0,0,532.84827,425.1616,627.6586,0,0,0,TRUE
8808,588.3544073,0.35440730000004805,3.8856075,0,0,0,918.16644,913.6144,892.41943,0,0,0,TRUE
882,323.0943976,0.09439759999997932,0.51884407,0,0,0,6429.0615,6704.4624,4988.978,0,0,0,TRUE
8823,654.3874813,0.38748129999999037,3.8907335,0,0,0,10843.334,11447.301,10663.736,0,0,0,TRUE
8838,951.4575031,0.45750310000005356,3.8970928,0,0,0,936.53107,1039.1935,839.869,0,0,0,TRUE
8851,589.3226274,0.3226273999999876,3.9055557,0,0,0,366.546,360.13184,289.18607,0,0,0,TRUE
8853,946.5025867,0.5025867000000517,3.9056118,0,0,0,2103.7712,2175.8772,1953.6718,0,0,0,TRUE
8858,611.3056569,0.3056569000000309,3.9076958,0,0,0,488.78455,468.1904,416.54428,0,0,0,TRUE
8867,427.1273509,0.12735090000001037,3.9102154,0,0,0,2801.7847,2869.2546,2514.2761,0,0,0,TRUE
8872,532.1950686,0.19506860000001325,3.9122598,0,0,0,1765.1627,1657.629,1562.1392,0,0,0,TRUE
8875,322.0845941,0.08459410000000389,3.9143543,0,0,0,17706.68,15866.87,15357.786,0,0,0,TRUE
8883,306.1105674,0.11056739999997944,3.9164217,0,0,0,35384.227,34637.426,32889.16,0,0,0,TRUE
8884,510.2135293,0.2135293000000047,3.9164493,0,0,0,1122.3611,1118.4769,906.98456,0,0,0,TRUE
8906,419.1822385,0.18223849999998265,3.9317195,0,0,0,1676.7462,1836.1699,1662.257,0,0,0,TRUE
8909,441.1641793,0.1641793000000007,3.9295795,0,0,0,1682.4321,1546.6067,1472.4637,0,0,0,TRUE
8914,721.3388991,0.33889910000004875,3.9344177,0,0,0,12139.226,13837.476,13057.465,0,0,0,TRUE
8923,664.3928473,0.39284729999997126,3.9362247,0,0,0,761.4177,676.18774,523.52075,0,0,0,TRUE
8930,743.3199314,0.3199313999999731,3.9382594,0,0,0,469.7624,486.67252,358.15137,0,0,0,TRUE
8957,800.4452111,0.4452111000000514,3.948493,0,0,0,21512.775,22927.176,22571.914,0,0,0,TRUE
8964,555.1491982,0.14919820000000072,3.950557,0,0,0,3809.4663,3904.76,4254.4644,0,0,0,TRUE
8967,753.2555844,0.2555843999999752,3.9522514,0,0,0,1069.1396,1194.4929,1253.878,0,0,0,TRUE
8971,805.4000952,0.40009520000000975,3.9526026,0,0,0,9464.922,9365.004,9978.949,0,0,0,TRUE
8976,737.2827881,0.2827880999999479,3.9546206,0,0,0,11381.1063,12560.2932,11661.2929,0,0,0,TRUE
8977,759.2649745,0.2649744999999939,3.954621,0,0,0,2430.4365,2609.073,2432.949,0,0,0,TRUE
9030,373.1629208,0.16292079999999487,3.97345,0,0,0,3108.5662,3088.556,2767.3313,0,0,0,TRUE
9042,525.2474955,0.24749550000001364,3.9795237,0,0,0,2216.4878,2536.11,2084.5054,0,0,0,TRUE
9048,355.1277174,0.12771739999999454,3.9815528,0,0,0,3500.1943,3878.906,2816.266,0,0,0,TRUE
905,116.0346724,0.034672400000005155,0.52269834,0,0,0,38198.24,37382.582,33978.93,0,0,0,TRUE
9053,617.3410045,0.34100450000005367,3.9835682,0,0,0,1217.2698,1306.4098,1134.713,0,0,0,TRUE
9054,644.2757283,0.27572829999996884,3.983576,0,0,0,4195.05,4367.187,4343.426,0,0,0,TRUE
9055,541.2215951,0.22159509999994498,3.9836133,0,0,0,949.34235,867.77783,692.2136,0,0,0,TRUE
907,171.0168839,0.0168839000000105,0.5226982,0,0,0,51508.965,51999.91,51768.535,0,0,0,TRUE
9071,627.2493161,0.24931609999998727,3.9877226,0,0,0,2527.2908,2747.4863,2447.1838,0,0,0,TRUE
9107,672.283447,0.28344700000002376,4.000105,0,0,0,1590.5742,1477.3037,1473.0483,0,0,0,TRUE
9133,547.2012625,0.20126249999998436,4.010988,0,0,0,510.99347,834.13104,681.48206,0,0,0,TRUE
9136,605.2044858,0.20448580000004313,4.0164185,0,0,0,729.0241,735.262,733.4374,0,0,0,TRUE
9137,939.494261,0.49426100000005135,4.012733,0,0,0,1826.6935,2083.207,1990.9692,0,0,0,TRUE
9141,565.2121572,0.21215719999997873,4.014578,0,0,0,6090.2134,6887.6973,5973.1772,0,0,0,TRUE
9142,582.2385455,0.23854549999998653,4.0143075,0,0,0,621.29553,657.5618,435.06458,0,0,0,TRUE
9144,934.53913,0.5391300000000001,4.0168643,0,0,0,3759.311,3833.0178,3911.157,0,0,0,TRUE
9148,583.2221866,0.22218659999998636,4.0182858,0,0,0,5407.268,5949.7397,5052.1646,0,0,0,TRUE
9166,675.3183845,0.3183844999999792,4.032954,0,0,0,880.77203,953.4134,980.6777,0,0,0,TRUE
9168,659.3433102,0.343310200000019,4.03298,0,0,0,2738.5156,3165.107,2767.952,0,0,0,TRUE
9177,352.0951922,0.0951921999999854,4.0351,0,0,0,14485.511,12950.1045,12694.58,0,0,0,TRUE
9191,373.1631356,0.1631355999999755,4.0454736,0,0,0,1380.2843,1268.5796,1204.1366,0,0,0,TRUE
9195,470.291572,0.29157199999997374,4.0475407,0,0,0,2801.5984,2762.559,2665.711,0,0,0,TRUE
9208,591.2254209,0.22542090000001735,4.04751,0,0,0,8120.5034,9153.009,8285.23,0,0,0,TRUE
9215,613.207768,0.2077679999999873,4.049577,0,0,0,3766.08,3882.8533,3708.5469,0,0,0,TRUE
9217,607.2006993,0.20069929999999658,4.049593,0,0,0,451.12527,567.9112,518.4984,0,0,0,TRUE
9219,550.2483882,0.24838820000002215,4.0516605,0,0,0,5049.9614,5710.3667,5291.4775,0,0,0,TRUE
9227,541.2211439,0.2211439000000155,4.0574956,0,0,0,1703.1891,1483.6029,1436.717,0,0,0,TRUE
9233,525.247352,0.24735199999997803,4.0595665,0,0,0,4158.602,3932.2654000000002,3619.7751,0,0,0,TRUE
9235,503.264662,0.2646619999999871,4.0596504,0,0,0,1237.9156,1333.1299,1281.2593,0,0,0,TRUE
9238,485.2542235,0.25422350000002325,4.061665,0,0,0,2284.0867,2344.2827,1965.698,0,0,0,TRUE
9260,586.2709011,0.2709010999999464,4.074822,0,0,0,17960.84,20629.28,18000.016,0,0,0,TRUE
9306,678.3719407,0.3719406999999819,4.104059,0,0,0,5321.7334,6242.1123,5339.206,0,0,0,TRUE
9308,683.3271959,0.32719589999999243,4.1062675,0,0,0,1081.0739,1135.3387,906.4946,0,0,0,TRUE
931,152.0351261,0.035126100000013594,0.55669314,691.4255,218.25638,403.42834,33600.56,34777.895,28338.465,768.5993,756.6345,486.9864,TRUE
9338,435.2541858,0.2541858000000161,4.1263165,0,0,0,13363.189,15049.755,14020.975,0,0,0,TRUE
9341,357.1900951,0.19009510000000773,4.046714,25.571196,27.239895,0,5342.4604,5140.2964,5361.387,24.600887,18.151,35.27417,TRUE
9355,200.1085992,0.10859919999998624,4.1366124,0,0,0,341.96985,394.20526,350.52472,0,0,0,TRUE
9357,791.4198412,0.41984119999995073,4.1362343,0,0,0,313.24762,409.88483,311.6791,0,0,0,TRUE
9365,821.3761939,0.37619389999997566,4.1386304,0,0,0,6755.0874,7084.907,6880.661,0,0,0,TRUE
9376,638.393204,0.3932039999999688,4.1402535,0,0,0,572.3425,685.7903,689.68933,0,0,0,TRUE
9382,800.4450709,0.4450709000000188,4.1403008,0,0,0,171425.66,192120,175794.8,0,0,0,TRUE
939,280.0925202,0.09252020000002403,0.48817444,75.04874,62.57342,48.572166,443688,452335.62,414429.94,42.604115,36.388844,64.967545,TRUE
9405,563.2509165,0.25091650000001664,4.145152,0,0,0,560.55316,744.42596,597.7538,0,0,0,TRUE
9406,303.0997714,0.09977140000000873,4.1467605,0,0,0,368.3935,369.7581,476.0736,0,0,0,TRUE
9416,503.2466708,0.24667080000000396,4.1508465,0,0,0,497.41833,738.3391,654.5248,0,0,0,TRUE
9430,586.2348712,0.23487120000004325,4.155247,0,0,0,400.13782,376.33533,579.392,0,0,0,TRUE
9466,509.2521444,0.25214440000002014,4.1742,0,0,0,186311.95,203147.62,175297.06,0,0,0,TRUE
947,333.0692974,0.06929739999998219,0.52462536,0,0,0,5606.007,6787.438,6188.0083,0,0,0,TRUE
9485,1011.488023,0.4880229999999983,4.176274,0,0,0,2176.9531,2543.2217,1716.8802,0,0,0,TRUE
9495,525.2259814,0.2259814000000233,4.178313,0,0,0,80056.26,85710.34,77057.73,0,0,0,TRUE
9527,504.2959666,0.29596659999998565,4.1922503,0,0,0,9877.115,10484.779,8446.499,0,0,0,TRUE
9540,602.2649176,0.26491759999998976,4.205646,0,0,0,22370.47,25182.533,20238.2,0,0,0,TRUE
9549,607.2205967,0.22059669999998732,4.209145,0,0,0,2177.1648,2337.4434,1839.9297,0,0,0,TRUE
9558,343.2118605,0.21186050000000023,4.2058673,52.622902,37.628696,35.281494,692.78143,680.6397,461.00153,22.275393,30.637714,27.67491,TRUE
9657,554.2805323,0.2805323000000044,4.2746787,0,0,0,747.21405,733.1167,622.6578,0,0,0,TRUE
966,170.0433403,0.04334030000001121,0.5462454,183.24984,267.436844,264.33349,10298.0801,9845.868,7556.1371,129.48021,212.57485000000003,103.78758500000001,TRUE
9668,671.2853379,0.28533789999994497,4.27925,0,0,0,21153.096,21832.54,20189.512,0,0,0,TRUE
9671,655.3113538,0.31135380000000623,4.281297,0,0,0,55554.605,57287.355,50752.652,0,0,0,TRUE
9676,650.356188,0.35618799999997464,4.2833467,0,0,0,90593.13,96384.81,86861.29,0,0,0,TRUE
969,455.1165665,0.11656649999997626,0.5284796,0,0,0,55836.414,66370.39,65053.84,0,0,0,TRUE
9692,628.2813415,0.2813415000000532,4.2937965,0,0,0,4146.813,4831.297,4926.745,0,0,0,TRUE
9693,633.2374327,0.23743269999999939,4.2938104,0,0,0,1202.3618,1313.6986,1290.7566,0,0,0,TRUE
9698,611.2545695,0.25456950000000234,4.295527,0,0,0,6333.1436,7149.103,6471.735,0,0,0,TRUE
9703,659.3219323,0.32193229999995765,4.2989635,0,0,0,799.72784,855.9338,726.94977,0,0,0,TRUE
975,337.11086,0.1108600000000024,0.53237057,0,0,0,37106.508,30191.71,28965.402,0,0,0,TRUE
9750,591.2255374,0.22553740000000744,4.325458,0,0,0,2622.4802,2591.7998,2411.8545,0,0,0,TRUE
9752,613.2078975,0.20789749999994456,4.326557,0,0,0,1095.4386,1261.1138,1183.621,0,0,0,TRUE
9755,586.2701512,0.2701511999999866,4.327163,0,0,0,31169.4579,33796.7514,31763.722,0,0,0,TRUE
9770,607.1980724,0.19807240000000093,4.40834,0,0,0,14041.1803,14328.7124,12910.17447,0,0,0,TRUE
9782,513.2834161,0.283416099999954,4.345916,0,0,0,487.67172,425.34988,426.01453,0,0,0,TRUE
9800,523.2102334,0.2102333999999928,4.3503404,0,0,0,3738.7783,4018.221,3551.333,0,0,0,TRUE
9803,467.2438332,0.2438331999999832,4.352474,0,0,0,5855.2163,6508.1104,5602.071,0,0,0,TRUE
9847,439.2097063,0.20970629999999346,4.37933,0,0,0,342.57706,380.80844,247.73172,0,0,0,TRUE
9898,613.2075831,0.20758309999996527,4.3920517,0,0,0,38688.17,37274.62,38757.88,0,0,0,TRUE
9921,551.2323299,0.2323298999999679,4.421189,0,0,0,3996.775,2854.9958,2524.6719,0,0,0,TRUE
9941,895.9259455,0.9259455000000116,4.4021816,0,0,0,7362.545,8154.6518,7395.2333,0,0,0,TRUE
9943,689.2431405,0.24314049999998133,4.402214,0,0,0,3894.5015,3783.8013,4699.5957,0,0,0,TRUE
995,233.0633913,0.06339130000000637,0.53040737,0,0,0,157338.08,102006.8,151670.25,0,0,0,TRUE
9953,870.8862619,0.8862619000000223,4.412422,0,0,0,3026.2402,2787.5967,1792.2058,0,0,0,TRUE
9974,1079.502808,0.5028079999999591,4.404232,0,0,0,3244.9756,2680.5889,3488.501,0,0,0,TRUE
9978,1159.45793,0.45793000000003303,4.404234,0,0,0,3318.594,3253.331,3267.7002,0,0,0,TRUE
9999,648.2169766,0.21697659999995267,4.406282,0,0,0,14691.226,14193.6045,15906.105,0,0,0,TRUE
