feature,mzmed,rtmed,NEG_1_QC_pool_n1.mzXML,NEG_2_WT_b1_t1.mzXML,NEG_3_PM-31_b1_t1.mzXML,NEG_4_PM-37_b1_t1.mzXML,NEG_5_KO-6_b1_t1.mzXML,NEG_6_KO-22_b1_t1.mzXML,NEG_7_QC_pool_n2.mzXML,NEG_8_WT_b2_t1.mzXML,NEG_9_PM-31_b2_t1.mzXML,NEG_10_PM-37_b2_t1.mzXML,NEG_11_KO-6_b2_t1.mzXML,NEG_12_KO-22_b2_t1.mzXML,NEG_13_QC_pool_n3.mzXML,NEG_14_WT_b3_t1.mzXML,NEG_15_PM-31_b3_t1.mzXML,NEG_16_PM-37_b3_t1.mzXML,NEG_17_KO-6_b3_t1.mzXML,NEG_18_KO-22_b3_t1.mzXML,NEG_19_QC_pool_n4.mzXML,NEG_20_WT_b1_t2.mzXML,NEG_21_PM-31_b1_t2.mzXML,NEG_22_PM-37_b1_t2.mzXML,NEG_23_KO-6_b1_t2.mzXML,NEG_24_KO-22_b1_t2.mzXML,NEG_25_QC_pool_n5.mzXML,NEG_26_WT_b2_t2.mzXML,NEG_27_PM-31_b2_t2.mzXML,NEG_28_PM-37_b2_t2.mzXML,NEG_29_KO-6_b2_t2.mzXML,NEG_30_KO-22_b2_t2.mzXML,NEG_31_QC_pool_n6.mzXML,NEG_32_WT_b3_t2.mzXML,NEG_33_PM-31_b3_t2.mzXML,NEG_34_PM-37_b3_t2.mzXML,NEG_35_KO-6_b3_t2.mzXML,NEG_36_KO-22_b3_t2.mzXML,NEG_37_QC_pool_n7.mzXML
FT1815,316.116586575474,481.425994873047, 77818.640, 24138.859, 84784.039, 58847.717,NA, 67711.376, 66406.130, 39610.686, 61675.110, 47454.205,NA, 54086.402, 62662.843, 32668.571,105028.457, 51340.927,  2215.387, 48130.522, 43162.746, 38450.581, 86350.439, 28400.875,NA, 53207.278, 55557.700, 27843.367, 60241.543, 42040.159,  2067.554, 53213.097, 53911.294, 30236.949,103878.585, 41211.734,  4434.146, 39227.402, 64734.368
FT1816,316.868911854794,583.199279785156,153385.28, 42422.17, 83797.70,130537.56,172401.75,119595.62,147879.01,119030.92,116942.97,196092.65,174001.95,142724.03,136364.79,106845.38,123260.03,158846.75,287350.28,165121.84,165983.81, 71660.28,132358.07,174887.61,185090.13,222398.15,170975.27,157409.33,149871.07,256152.42,233840.78,245266.53,165567.96,144353.60,182445.76,190724.52,419723.20,276591.46,228961.94
FT1817,317.015912958045,274.734680175781,61635.81,32080.54,54401.75,54377.60,30089.72,47742.30,53210.46,49138.75,71396.86,54127.82,25058.00,46774.68,52774.75,25641.92,54682.28,46156.30,31302.14,51169.20,50469.10,25052.55,51700.49,53134.35,17272.27,39487.38,42306.59,49802.05,66303.58,45688.83,34585.58,34988.74,43479.74,44025.80,47508.16,39527.12,28724.58,21943.05,44385.75
FT1818,317.028933513205,571.582336425781, 90678.66,110306.81,156584.03,114506.71,104615.14,117782.25,141294.41,177376.81,271893.77,161419.94,223199.50,210333.93,220246.10,258128.24,363401.77,215409.49,168817.03,213577.90,225971.89,261569.29,342667.76,182158.59,214393.44,150910.81,158300.23,151879.93,216064.75,114598.90,142663.22,115083.58,123467.52,120204.24,143563.57,109447.66, 54215.73, 79893.10,122064.89
FT1819,317.079010979381,274.735961914062,728256.8,737869.7,812230.0,612276.2,671700.6,761444.9,681324.2,713688.4,804763.2,596576.7,680220.6,641331.4,635998.0,655012.2,743041.0,561380.0,716043.2,681899.5,637686.9,701114.5,773675.3,553017.2,593348.1,646627.5,638092.7,664683.9,753893.3,554631.9,633913.7,661951.9,627517.3,673976.5,680132.2,519217.0,702030.1,618360.9,616129.2
FT1820,317.099036213804,616.000610351562, 56857.64,102913.12, 88872.51, 57846.27, 29636.14, 30342.01, 69156.89,103042.74, 80955.03, 70542.82, 29808.46, 35193.07, 65368.83,102322.16, 78959.25, 59060.39, 25391.53, 44542.72, 60162.98, 99018.80, 86997.68, 76300.59, 31424.68, 38512.13, 55669.06, 93483.70, 98241.25, 62929.47, 34715.22, 45179.51, 37809.97,105809.38, 82724.57, 60581.25, 29960.49, 38511.40, 61144.71
FT1821,317.110320460373,558.254760742188,70787.43,59307.11,75934.47,57713.08,80312.73,63987.99,69191.98,58722.91,66341.45,51011.79,86628.81,66850.20,66085.83,63740.37,51939.33,42624.77,67215.04,63317.47,70337.96,70698.94,56598.50,58248.99,85768.70,58593.37,58572.91,61482.09,63195.73,36556.63,80948.64,70925.92,65533.93,63642.40,65503.83,57282.84,65699.63,69824.32,71396.70
FT1822,317.114534348098,172.744003295898,424537.0,339765.8,368721.5,381981.4,427284.8,361519.6,433522.5,352984.8,352586.9,426823.5,425585.3,368984.5,419643.9,375171.3,357183.8,388915.5,452611.6,354271.2,387099.2,322892.0,357828.2,363353.5,392007.1,369032.4,374335.7,366357.4,390072.3,418098.9,421393.8,368006.3,387975.1,389797.3,356126.2,390708.4,452080.8,358886.7,406399.9
FT1823,318.003309683788,486.76594543457,195196.24,217920.40,158362.46,116376.95, 32080.85,194100.45,187322.52,205752.22,153836.68,112405.35, 29758.71,192388.28,176346.07,193935.36,158809.44,109547.55, 18673.66,172659.90,178414.28,208397.33,159283.58,109079.68, 40894.79,186848.35,172979.88,191185.01,168580.13,119667.14, 22782.91,170785.51,199303.73,197049.50,151199.26, 73774.22,  8833.25,190297.54,185576.31
FT1824,318.028833525149,199.063568115234,312470.3,309525.5,524297.7,188911.8,141572.9,306638.4,272766.2,287233.4,494608.0,213033.8,155424.7,308661.7,270020.9,320624.0,482754.6,193715.3,228507.9,280583.2,267464.5,270429.4,488629.7,200452.1,153301.4,308590.1,268212.2,309120.6,522034.1,191299.6,140893.4,313930.0,273833.5,316191.7,437181.4,191550.5,222352.6,282898.6,281418.1
FT1825,318.094506632487,631.334259033203,286306.0,265290.8,288215.2,209391.1,303835.6,290192.4,260601.9,254528.6,300560.9,201352.8,328041.9,318063.9,274404.4,271710.8,263693.1,214006.0,285105.4,296281.5,264781.3,264004.5,273373.2,229491.7,331649.2,288100.3,262706.6,260942.2,312302.4,213135.7,332338.7,313033.2,255102.4,278639.1,265233.2,200941.8,271817.1,288679.1,273979.1
FT1826,318.095981174081,481.435302734375,35563736.5,28619695.3,41363942.2,66283479.3,  744570.6,16910000.8,36255731.4,22897426.3,36602891.0,63469593.8,  719105.2,13348629.0,33840030.1,21696580.7,32287047.4,64425040.8,  690548.2,13807985.0,33281736.5,26366192.9,40219764.5,64662943.8,  707801.4,16771112.9,32597974.3,21870011.6,36707219.5,61742263.7,  707587.7,13618203.1,33797636.5,21355210.5,31282779.7,63436845.0,  691415.6,13775587.3,34761336.2
FT1827,318.996685560098,335.017578125, 51552.28, 29245.79, 36920.23, 27193.85, 51431.91, 51596.08, 59717.37, 30923.47, 52756.19, 24491.05, 55883.57, 46643.06, 56067.26, 47718.70, 58037.56, 13677.09,157800.31, 76555.67, 45921.58, 23905.14, 35849.34, 28204.10, 58612.07, 43895.09, 57499.73, 31933.30, 41260.24, 25430.20, 55610.92, 46965.27, 40868.00, 52221.99, 61727.53, 18490.81,160159.85, 74895.16, 56530.13
FT1828,319.043710446338,603.187072753906, 880104.6, 614777.9, 754042.4,1524472.7, 400387.0, 521172.5, 886447.5, 629477.9, 791273.9,1654252.6, 418381.1, 559782.7, 906665.7, 631525.5, 706692.3,1583443.3, 354336.3, 534714.0, 823603.1, 605895.1, 753353.5,1528070.1, 389723.3, 546900.9, 838408.9, 600943.4, 751786.0,1577476.2, 398779.2, 554704.4, 830929.7, 617996.8, 698736.4,1531222.5, 370567.6, 524192.4, 885764.7
FT1829,319.076995085962,326.661285400391,133121.37,230755.42,209516.03, 38050.86,156673.56,147087.33,125171.84,223956.92,213591.12, 43344.68,143717.14,126947.68,135362.83,228760.72,208689.82, 41171.90, 78948.12,133612.80,129391.78,226508.01,206494.42, 49467.92,157111.90,146499.37,137857.47,246667.48,220793.98, 34189.62,151095.55,142027.22,142658.76,258362.38,203845.97, 38027.70,105265.40,141205.91,137039.09
FT1830,319.094418925425,472.019012451172, 10614.590, 33121.162,  5281.114,NA,132132.458, 27380.097, 12882.172, 30436.681, 12172.279,NA,124564.828, 39384.240, 11195.134, 36334.352, 11462.899,NA,113229.594, 36673.631,  4183.531, 27469.132,  3887.845,NA,129056.021, 30557.429, 13200.957, 13625.388, 12072.236,NA,135113.778, 29975.283,  5415.058, 13250.919,  6516.520,  4520.500,124687.008, 32454.370,NA
FT1831,319.099460018656,481.616485595703,3481474.27,2788073.38,4061416.68,6681151.74,  35328.75,1602459.56,3622165.31,2198413.01,3751700.45,6347782.74,  31616.60,1244800.57,3267883.49,2062134.87,3132265.36,6455585.50,  23733.71,1276542.02,3317328.64,2508814.57,4031172.58,6483952.19,  48533.07,1603105.43,3190225.68,2086222.70,3634256.67,6324512.14,  29986.80,1253302.14,3311139.00,2031469.03,3060369.76,6402051.89,  15832.51,1280802.92,3453430.15
FT1832,320.003505449823,534.7666015625, 53524.749, 86116.178, 94283.346, 11811.048, 51291.756, 48921.290, 38719.937, 88482.479, 94294.637,  4023.097, 57867.645, 61008.975, 66005.248,107759.587,154311.086, 18433.390, 65361.899,115614.256,107614.118,139402.409,185029.544, 16376.563, 84612.774, 99163.751, 73513.354,111337.062,146247.293,NA, 54834.861, 92641.676, 71243.065, 84643.288, 81160.580,  2513.231, 23652.814, 56316.895, 44771.542
FT1833,320.047170605295,603.309173583984, 59311.52, 18073.42, 56556.26,116020.36, 15620.15, 16614.65, 67334.97, 27298.55, 53242.37,123781.54, 15573.92, 36883.16, 65252.59, 46760.10, 51722.25,140331.72, 10021.95, 35267.29, 59092.20, 44608.76, 51377.44,117383.07, 12827.95, 30211.96, 62080.05, 43301.72, 46295.95,126916.39, 12049.76, 47295.13, 68174.91, 28231.23, 49523.99,123077.38, 19138.95, 25961.21, 42409.19
FT1834,320.062568918151,741.068725585938,23068334,25092849,21421125,17850133,16997468,19619120,22000822,27092721,26165606,20940124,18240803,20282859,20105939,25418420,22204778,19581951,17723321,20837261,21008986,24449333,23307623,19286045,17334870,19298316,21084337,26833265,26529300,20515635,17367485,22557146,22052314,27167380,22311665,18317699,18067141,21464531,21535102
FT1835,320.073798485755,186.559051513672,49210.402,30855.184,21442.315,67204.711,NA, 1876.270,31726.819,58923.887,23140.830,91036.858, 1452.468,NA,50599.892,68112.685,45021.432,81458.430, 1451.346,NA,25651.973,27910.344,30597.425,72815.662, 3046.616,NA,42748.672,53969.583,21585.939,78890.135,NA,NA,33805.729,68905.716,36287.718,70792.028, 1574.491,NA,17331.312
FT1836,320.084962545931,281.029626220703, 70192.465,NA,NA,NA,398775.284, 19862.755, 66587.386,NA,NA,NA,384280.994, 22684.180, 73999.085,NA,NA,NA,523659.105,  7565.222, 73086.646,NA,NA,NA,372454.720, 17432.222, 71940.500,NA,NA,NA,390253.390, 22349.293, 51198.756,NA,NA,NA,494792.566,  4880.694, 79486.749
FT1837,320.092296031723,451.008178710938,132024.87,142338.35,169798.37, 86520.14,158878.73,110110.81,143058.80,143765.42,176114.92, 71906.81,165763.07,136453.21,131464.52,143892.49,148881.46, 75275.34,141650.26,141608.19,132753.21,143454.55,168578.84, 76427.03,166833.62,113897.16,133886.84,143534.38,166359.52, 77977.02,160912.64,133288.44,129128.84,137253.58,135889.53, 71320.44,137422.04,139139.16,136213.78
FT1838,320.100497968108,481.499267578125, 672134.798, 540175.624, 782578.522,1351953.599,   1810.153, 307538.904, 736782.953, 425615.574, 736069.008,1261468.622,   8998.572, 249937.098, 643272.038, 432145.821, 629971.394,1260657.074,   1791.114, 292913.097, 654748.242, 499651.420, 778602.692,1308874.159,   8624.837, 334709.922, 633883.952, 422539.210, 762412.452,1263028.251,   5444.218, 250043.543, 648093.157, 402103.709, 621092.509,1271929.687,   4342.889, 264656.071, 718123.834
FT1839,320.843575339216,987.479797363281,1710776,1307416,1703070,1490404,1707527,1823431,1801261,1718600,1841290,1736479,1792100,1813195,1782436,1625236,1634463,1473484,2429432,1861877,1632857,1316373,1670222,1446402,1703067,1822045,1739721,1721509,1866971,1741414,1826561,1858272,1740942,1688264,1629791,1507961,2316482,1980938,1831283
FT1840,320.987491821171,537.48388671875,1314668.78,2615162.35,3106723.43, 100344.75,1491434.33,2060259.40,1346157.15,2586502.79,3908470.09,  53198.41,1959331.95,3210948.41,2328990.63,4357780.11,6054204.19, 219704.45,2637393.52,6918037.09,3672776.92,6857187.35,8695169.90, 235798.23,3489833.69,5480170.06,3193933.25,5981738.59,7769285.51, 125129.64,3089162.78,4220809.69,2490639.96,4190759.02,4686168.09, 138259.10,1963770.15,3736819.90,2064352.72
FT1841,320.989615708559,441.180358886719,186540.41,106443.98,104625.18,185938.90,265272.95,136223.09,185487.63, 80220.25,122818.16,158308.42,255968.23,121974.97,150834.92, 93925.48, 84426.18,153027.56,160005.53,113087.40,162136.25, 87402.57, 88034.96,139725.35,214068.68,109998.52,140075.49, 75279.66, 96800.11,128827.19,225565.08, 95066.99,175449.91, 84310.91, 77434.06,135641.53,137182.21, 99072.44,137037.14
FT1842,321.01084076999,231.336547851562,45455.67,25926.79,20582.93,26612.00,49538.23,36251.25,32888.83,42453.87,24340.37,19415.63,42972.88,38917.00,32595.56,33737.43,37227.59,23038.27,55528.45,33780.64,29325.26,17327.48,18321.48,27418.82,53401.52,33606.52,38181.81,24175.01,15071.49,18904.31,54749.29,29563.32,41568.96,35278.25,29751.08,18157.87,69227.49,36677.75,22683.20
FT1843,321.04956831968,459.401672363281,2172161.5,1181283.9,1203868.9,3246658.7, 677193.1,2167572.4,2223489.7,1536487.1,1116690.1,4320693.3, 594443.8,2466861.9,2005835.9,1785767.0,1692563.9,3413149.2,1207695.3,1745133.5,2108010.5,1153182.8,1180755.9,3132993.8, 638844.0,2087083.8,2086308.0,1421012.5,1067421.1,4236015.5, 600774.7,2519485.6,2124004.0,1801515.0,1638155.1,3506264.3,1203157.7,1751972.3,2071413.2
FT1844,321.065989247301,741.069885253906,2849147,3025327,2633792,2159909,2109648,2405093,2721818,3314765,3223766,2561783,2249995,2486261,2480473,3138351,2745874,2403787,2226608,2559538,2568526,3018346,2823257,2352892,2084893,2359931,2534741,3286128,3284388,2490830,2170356,2805662,2785203,3326253,2793508,2207858,2203394,2594326,2648824
FT1845,321.087380390458,521.484008789062,707290.7,765782.8,669337.7,614753.2,761453.5,638769.6,659795.5,661408.7,628941.1,536638.4,716087.8,649214.3,610843.3,620449.2,513037.1,513532.1,611976.0,542984.6,554886.8,540283.8,524546.6,468223.5,572129.4,541767.6,533807.7,511533.5,548692.0,464015.7,587388.0,503217.5,479179.5,485949.0,473819.9,410650.8,553097.1,444731.8,486055.2
FT1846,321.103680388508,481.435302734375, 52897.149, 30849.113, 58873.611,130772.667,NA, 24877.251, 46413.135, 30667.142, 59622.554,118442.816,NA, 23430.587, 59137.097, 23920.950, 53576.751,104631.050,NA, 18776.800, 63852.226, 36049.767, 71334.396,113687.866,NA, 19309.460, 61657.217, 32337.004, 62978.228,104762.844,NA,  9722.419, 47160.946, 31376.534, 55251.255,122236.150,NA, 16248.919, 55786.507
FT1847,321.984505728986,536.107177734375,271789.023,573382.267,653206.653,  8056.029,336646.272,451254.717,249575.214,525402.815,677723.245,NA,305415.470,303813.553,236703.659,364100.758,380615.447,  2801.222,191290.717,338297.423,170943.189,340020.414,436159.219,NA,248202.286,344157.995,202802.454,434428.911,567932.748,  5405.149,323178.143,395443.311,236493.697,432431.957,471436.034,NA, 53847.176,205520.834, 96721.856
FT1848,322.04460124297,576.404357910156,2690954,1606098,1364235,3915421,1489681,1887371,2524248,1919900,1339780,4846111,1510823,2362149,2580743,2076919,1642415,4289634,2123762,1843903,2462285,1630624,1354643,3933206,1524187,1984585,2394955,1960241,1308125,4677304,1439903,2406552,2456107,2154305,1686156,4173821,2056706,1785173,2545900
FT1849,322.053118929626,459.408416748047,206961.99,115604.65,117591.05,333036.74, 61200.62,215848.71,223389.54,153189.73,116772.31,427690.56, 48609.47,235866.04,193626.31,184870.73,161765.45,373509.13,113499.58,168744.21,216987.87,108083.65,116490.56,297304.11, 65031.36,209860.35,199334.97,141074.40,102639.27,427250.44, 41380.06,256918.99,219965.09,182358.14,173906.73,363120.46,120509.54,173920.69,212409.73
FT1850,322.067109009743,741.068725585938,505990.0,564316.4,478116.6,402033.4,381894.4,435443.8,496570.3,622442.3,592527.4,462752.8,405742.6,450270.1,442411.8,559186.0,477162.7,462547.0,392440.5,481454.9,480170.4,549592.4,544410.0,442480.4,383136.8,431289.9,459757.5,606308.9,579562.3,472943.7,387373.1,512083.8,523694.3,624793.4,510534.4,388910.9,423392.9,482320.0,473342.0
FT1851,322.092408086445,249.390899658203,299946.5,128391.6,103773.8,301289.2,NA,218553.7,299971.0,208213.2,105255.8,280403.4,NA,265174.9,315518.9,227136.6,181256.1,285159.7,NA,208303.5,297595.7,136657.3,102591.7,314684.7,NA,225886.6,269521.3,203425.7,120605.7,308057.1,NA,285707.5,312456.9,255900.2,203896.9,298830.2,NA,219995.5,323527.5
FT1852,322.112097674456,470.632461547852,  4318.194,  1666.417,  3229.718, 11657.784, 86193.730,  1474.541, 20029.382,  4469.484,NA,  4904.772, 85724.170,  4295.890,  7382.628,  1484.279,  1545.933,  4847.041, 60888.070,  1794.273,  3315.028,NA,  1735.391,  2521.093,104902.488,  9278.398, 17714.404,NA,  3371.582,  3977.508, 94556.812, 15509.116, 21079.263,  2381.308,NA,  5368.449, 73295.260,  8397.509, 19265.820
FT1853,322.841478205292,987.47998046875,371568.2,269534.1,336598.9,294097.0,343524.2,398166.6,353154.6,366226.9,378476.0,336583.6,365559.2,370305.9,359039.8,327386.5,323557.5,317392.0,487611.9,374571.8,354864.9,234081.8,353701.0,296358.1,332123.7,353273.5,349003.0,343900.8,390697.1,366110.4,374945.7,402127.3,352108.7,348879.6,330055.1,305155.2,453203.2,395164.8,385790.0
FT1854,322.982936061109,537.48388671875, 414140.290,1007430.996,1132543.360,   9939.219, 496292.075, 695300.122, 414184.099, 964651.688,1480023.948,  12151.930, 670577.281,1145099.287, 813340.010,1624045.837,2208688.875,  54538.934, 925534.575,2511641.620,1297083.359,2645307.254,3203217.837,  72092.303,1261434.843,1892973.994,1141799.295,2107355.240,2875853.210,  32307.324,1125731.707,1511085.429, 876628.671,1441879.597,1723792.451,  34183.720, 715759.520,1343396.740, 729400.861
FT1855,323.012712992742,443.981597900391,104644.45,105326.76,108913.63, 94865.07, 77298.59,128982.01,142928.39,112441.02,134269.48,100092.42, 92878.19,120907.61,125921.37,108992.03,115280.70,123499.42, 77588.38,141739.56,139690.70,134718.44,126645.12, 82876.08, 85160.10,126583.97,108440.47,100716.18,133606.65,122809.96, 83304.05,140908.10,114272.62,116209.33,120834.08, 93510.09, 68340.38,150053.98,116626.83
FT1856,323.023819627788,273.358062744141,318052.4,305976.3,338618.2,258659.6,204273.5,297669.5,312885.5,294573.1,356923.7,286340.1,221839.4,280788.9,285402.3,280929.0,316975.0,250202.6,249831.9,301472.4,293042.9,272657.7,330627.9,253195.5,204674.9,285703.7,289826.3,306970.0,327127.8,245327.7,230607.0,287729.3,282363.9,274312.0,303155.0,247473.7,243632.8,289273.1,312675.9
FT1857,323.02873654071,549.890075683594,26399338,20286637,16638443,25170941,16425502,29327977,26078704,23139105,15777068,31809559,17508758,35848633,25155037,26363244,21312689,25905695,31237503,27901435,23935336,18223973,15244662,25383684,15657324,28450242,23848778,20547884,14242119,32329967,17024390,33775214,23301766,25228624,20069198,26123366,31062454,24627623,24175744
FT1858,323.041593610928,333.629745483398,45653.76,49266.63,45321.94,20182.28,38693.65,52213.87,58096.21,76673.14,67935.45,18029.06,35093.46,39035.14,48606.52,67490.13,63456.25,27404.65,30263.40,60268.57,57472.89,55103.27,52264.91,27577.53,26961.90,54776.16,47281.89,72624.27,71516.09,18297.31,40956.82,50762.12,44111.70,70102.30,47515.28,27653.23,32229.57,53320.30,57755.22
FT1859,323.048149735658,577.675354003906,195577.91,120577.23, 98192.10,340531.93, 97370.78,176842.06,199445.35,146325.72, 94616.53,432391.92,133714.87,200557.73,220551.64,163428.83,130058.69,379333.94,159553.83,139021.85,191321.97,139273.61,101811.39,359472.54,120860.53,160267.73,187073.34,163729.52, 91295.46,387576.30,103523.42,195762.97,204986.01,188912.86,125865.05,344295.13,160165.95,149040.13,201726.88
FT1860,323.073755892369,348.910217285156, 15176.328,NA,NA,262771.583,NA,  6168.606, 18313.331,NA,NA,342067.991,NA,  8415.797, 41929.017,  1885.373,NA,273135.439,NA,NA, 39536.986,NA,NA,252690.037,NA,  2985.996,  9743.120,NA,NA,337753.243,NA, 10282.292, 28805.384,NA,NA,256244.688,NA,  1281.513, 25826.967
FT1861,323.091965844476,414.613006591797,44227.408,85110.001,41765.374,63535.585,26868.725,31707.736,31678.186,55022.470,49900.247,58763.522,18945.461,31687.879,37318.493,73487.306,47896.883,59378.022, 9584.357,19273.153,43575.268,79507.060,36587.079,76703.367,32532.785,17222.739,45884.418,72057.644,46000.016,51885.513,28560.433,26926.695,33838.641,72002.547,44900.192,67160.439,17742.643,11011.372,25966.039
FT1862,323.114075118085,90.4853248596191,117668.8,284098.9,310779.6,231404.0,263882.6,269632.9,115468.5,286341.4,258856.3,136322.6,268082.9,316344.4,143978.3,322657.8,278301.5,196642.0,282901.5,229172.5,126465.4,283680.8,267963.9,210435.3,265737.9,240068.4,123834.6,252700.6,226275.4,112263.7,292214.8,353381.1,136294.3,283713.1,241685.3,157248.5,243690.8,254097.8,107609.7
FT1863,323.168952012112,83.0647392272949,463791.3,252266.3,308616.1,164160.7,161685.1,258152.3,472802.0,612676.9,181480.1,157956.7,189586.1,228332.3,318952.0,387425.1,426610.6,144005.0,344776.7,616442.9,457607.9,194001.9,242474.7,164183.1,151319.2,206888.8,536905.4,620416.8,230601.2,196420.5,209888.3,264836.0,446705.5,393923.1,505523.3,171828.5,338313.8,564209.8,364645.2
FT1864,323.985993713902,537.488342285156, 20547.64, 61038.27, 83422.92,NA, 27748.63, 50627.47, 26433.26, 65275.68,116101.84,NA, 49103.89, 93928.37, 63505.51,114756.99,198849.99,NA, 73088.00,214466.99,105418.68,239518.90,296783.30,NA, 96825.25,174287.24, 91845.83,197112.77,264033.84,NA,106390.31,146747.14, 74194.68,120417.26,139588.95,NA, 56482.34,116713.75, 54994.26
FT1865,324.032298773986,549.890075683594,2637260,1996200,1613125,2444678,1640799,2874254,2559007,2256882,1568656,3116920,1699687,3500590,2456088,2611405,2099842,2514535,3046841,2727733,2333452,1755772,1460337,2464798,1533554,2784808,2328967,2004537,1406122,3178906,1636721,3327983,2285829,2471367,1971877,2525053,3053443,2384503,2393869
FT1866,324.046767176956,476.072998046875,276120.03,320692.52,286756.99,196736.71, 25582.11,253589.30,271405.87,302401.80,301908.68,208469.52, 20277.97,204404.05,237778.82,268803.80,279844.34,213501.10, 18052.25,242066.12,233290.69,253289.80,273522.99,196711.59, 33657.88,222953.52,215728.33,289641.26,284249.23,210121.61, 17621.38,214220.08,242962.29,286591.42,272152.36,211847.34, 24376.21,213838.78,238407.40
FT1867,324.075054199192,248.027908325195,306801.7,210940.4,168705.8,245308.9,NA,300764.1,315873.0,248851.3,161248.4,246970.7,NA,297676.9,287282.8,223615.8,212682.6,225491.1,NA,269054.3,253960.9,171853.7,156984.5,231442.3,NA,285274.1,248139.0,234213.9,151522.1,233708.3,NA,274082.0,279954.7,218390.8,210483.4,217407.3,NA,250441.4,256719.7
