"feature","mzmed","rtmed","NEG_1_QC_pool_n1.mzXML","NEG_2_WT_b1_t1.mzXML","NEG_3_PM-31_b1_t1.mzXML","NEG_4_PM-37_b1_t1.mzXML","NEG_5_KO-6_b1_t1.mzXML","NEG_6_KO-22_b1_t1.mzXML","NEG_7_QC_pool_n2.mzXML","NEG_8_WT_b2_t1.mzXML","NEG_9_PM-31_b2_t1.mzXML","NEG_10_PM-37_b2_t1.mzXML","NEG_11_KO-6_b2_t1.mzXML","NEG_12_KO-22_b2_t1.mzXML","NEG_13_QC_pool_n3.mzXML","NEG_14_WT_b3_t1.mzXML","NEG_15_PM-31_b3_t1.mzXML","NEG_16_PM-37_b3_t1.mzXML","NEG_17_KO-6_b3_t1.mzXML","NEG_18_KO-22_b3_t1.mzXML","NEG_19_QC_pool_n4.mzXML","NEG_20_WT_b1_t2.mzXML","NEG_21_PM-31_b1_t2.mzXML","NEG_22_PM-37_b1_t2.mzXML","NEG_23_KO-6_b1_t2.mzXML","NEG_24_KO-22_b1_t2.mzXML","NEG_25_QC_pool_n5.mzXML","NEG_26_WT_b2_t2.mzXML","NEG_27_PM-31_b2_t2.mzXML","NEG_28_PM-37_b2_t2.mzXML","NEG_29_KO-6_b2_t2.mzXML","NEG_30_KO-22_b2_t2.mzXML","NEG_31_QC_pool_n6.mzXML","NEG_32_WT_b3_t2.mzXML","NEG_33_PM-31_b3_t2.mzXML","NEG_34_PM-37_b3_t2.mzXML","NEG_35_KO-6_b3_t2.mzXML","NEG_36_KO-22_b3_t2.mzXML","NEG_37_QC_pool_n7.mzXML"
"FT2577",473.282785860679,80.6687622070312,1472615,1589435,1529698,1625293,1684224,1784810,1874183,1688135,1861879,1686284,1848907,1983505,1567163,1706873,2014025,1497172,1851403,1661614,1918905,1622943,1626028,1800571,1859139,1988808,1897814,1834157,1845847,1680581,1808748,2110327,2010443,1678160,2091618,1693526,1946507,1691952,1980588
"FT2578",473.282953951355,142.971786499023,629998,794257.6,718141,720456.2,883985.7,888481.5,804331.9,788585.2,931471.9,923164.7,950607.7,931102.7,804702.7,898853,1025579.6,869489.6,846248.9,933866,845473.2,912411.1,949564.2,960079.2,911436.2,912198.9,794305.4,925044.1,956310,916286.2,945173.1,1009169.4,847049.3,923664.8,1061418.3,908228.5,910325.4,907569.3,874313.1
"FT2580",474.213816452311,89.1009635925293,67625.69,83998.76,119930.31,81170.36,93143.83,108324.8,65556.09,151252.41,88446.67,46641.14,129742.09,142530.48,66905.64,151026.52,109270.65,63014.1,130950.8,96242.02,47347.24,93291.19,119884.9,56631.62,103211.01,117350.44,73330.69,101078.49,91929.48,32165.05,116175.55,156080.78,45529.54,138597.96,76402.09,52059.34,116221.95,68110.8,50154.54
"FT2583",474.730181062518,991.913,740186.3,703069.7,840395.5,771639.2,708229.4,609475.8,732580.7,689251.1,913958.1,776457.9,701405.5,621078.9,690550.9,671950.3,740153.4,779792.5,536441.1,568017.6,667969.6,651397.1,791299.4,719115.5,590163.5,559819,661275.6,644974.5,810541.4,788548.4,641408,577047.8,655756.6,640681.3,690978.8,706467.8,513284.1,514879.4,636822.2
"FT2584",475.112212246602,516.425445556641,200761.5,188457.2,172432.7,213595.9,274314.9,197563.5,201510.6,175760.7,198945.9,206433.7,290941.3,147312.5,151098.3,165912.3,167898.4,209051.7,204733.9,152346,128195.6,130822.8,164548.9,174930.3,240975.5,183847.8,185602.8,168110.3,182340.7,198011.3,245832.8,171916.6,188018.3,161051.6,190066.1,168769,139319.5,169091.5,127753.9
"FT2586",475.255283911392,442.543502807617,90375.94,46570.48,52718.66,98373.51,166826.47,55351.07,93082.3,41770.42,57903.58,81562.74,121401.01,59911.34,88810.49,44411.93,46164.15,89790.22,68598.46,54987.9,97883.11,51542.27,54451.3,100173.3,178833.76,53515.84,100802.04,39061.11,62426.48,89033.61,156743.29,65581.12,103298.26,43642.31,43049.34,94095.8,80306.74,54816.89,93448.01
"FT2587",475.989400667716,581.788756591797,132407.642,129943.209,192626.901,105178.565,3518.423,153663.184,137687.71,154774.485,184968.1,113132.904,7269.118,157018.324,129707.872,124037.46,155052.196,95933.31,3076.726,188350.719,124455.179,118218.234,195010.161,96688.535,8455.957,154053.286,127210.742,134861.359,201749.864,133774.304,4588.732,176980.249,138854.625,152077.126,180348.445,94671.086,0,168296.486,142467.555
"FT2588",476.132429459625,231.317993164062,94680.05,54532.65,60069.08,86774.96,123166.7,82582.63,83519.66,74249.75,45256.85,71467.81,119519.45,80704.09,87164.67,57312.5,63018.92,60580.48,154857.27,75499.11,92543.27,48300.17,46482.96,64574.29,110735.89,93076.91,67090.56,62773.05,44950.82,75453.5,112878,89306.08,82929.58,76940.42,64173.08,58284.34,150288,75710.53,74754.22
"FT2590",476.278721033863,94.6193046569824,12268.471,9415.307,3586.878,160379.335,2115.475,15678.512,31945.255,7221.059,6708.95,148495.01,2859.69,27309.555,35336.83,6202.65,7932.884,130514.633,2841.537,17595.068,28912.85,8660.451,12194.482,164528.071,0,36617.884,32776.779,0,8580.55,118300.303,3441.324,21478.19,40407.061,10117.86,3099.247,129518.347,4462.333,11350.879,28808.273
"FT2591",476.728212223565,991.913,305200.5,301369.2,338505,314447.2,291635.9,250783.2,306307.7,289534.8,379548.8,348298.8,290393.2,254563.8,298448.2,266843.1,282060.9,359954.7,251648.8,227552.8,284112.3,278168,335879.6,301224.9,256263.7,242615.4,300422.5,274938,350392.6,298521.5,265248.3,253898.5,273413.1,273423.9,275491,305616.4,216216,237858.6,269586
"FT2592",477.9938450699,629.939819335938,25652.642,21785.847,17582.92,3316.241,136279.888,27370.193,26906.389,21291.65,19572.411,3035.31,151491.77,20697.455,25624.551,8717.106,16385.719,2154.226,185273.905,21843.505,32348.323,11088.511,15463.277,1832.16,137371.297,24365.282,26138.672,19982.985,16495.985,5861.555,148790.276,21487.924,16218.138,15034.404,3844.576,1615.396,181119.227,25675.199,20349.294
"FT2594",478.090602110775,544.385314941406,517168.12,247543.88,185981.64,779006.47,118464.93,183210.05,488195.77,221894.89,178676.26,743905.85,92420.77,176157.72,416281.48,215786.38,185999.62,687918.49,147094.91,150269.19,383180.22,205757.79,152924.17,697572.74,90680.33,178788.57,410166.27,207601.07,168194.99,674919.36,100815.74,170785.49,415923.18,254201.29,221872.73,706020.15,158388.13,154808.88,451908.07
"FT2595",478.161580838878,294.378936767578,50204.849,1841.259,0,111226.608,0,18882.839,51355.374,18602.967,0,166481.053,0,27683.239,46343.321,25591.931,11900.515,120025.024,0,22723.912,52328.015,5579.604,0,110562.881,0,24997.221,32936.776,9152.571,0,148285.799,0,53532.835,56621.501,20105.187,7075.779,114838.382,0,13133.848,55744.196
"FT2596",478.294151263953,94.0196495056152,855000.7,148399.9,179657.6,1951918.8,213936.4,242884.9,896161.9,171467.6,169746.5,2194192.5,220201.5,297996.6,809228.1,169180.5,179078.6,1937708.3,316426.1,255642.5,812600.7,152844.4,160761.5,2039633.4,236435,295547.1,844573.2,178186.9,180371.6,2037862.9,228198.2,314008,827021.7,183309.4,197904.5,2089442.4,331933.5,302556.3,887695.2
"FT2599",480.112985112948,248.019,97882.971,4528.99,0,126833.988,0,47362.398,95891.988,31459.466,1810.986,125211.429,0,58087.709,96383.324,39998.623,18488.114,123285.716,0,46128.626,90454.154,4735.03,0,131340.182,0,52936.865,83479.532,39650.731,5811.194,122037.882,0,67665.619,102680.209,51374.892,27369.346,141193.931,0,53169.227,117962.228
"FT2600",480.309969537417,163.244995117188,1628961.3,375380.9,395809.3,4065397.4,560202.7,689432.9,1688833.6,413610,429069.1,3943552.5,550914.6,726638.8,1646708.1,463862.7,456349.4,4205054.5,557348.4,690269.1,1636216.2,399011.3,440213.9,4156372,569622.8,725357.3,1603174.3,412137,469468.5,3986023.4,571647.2,784264.2,1651593,466664.1,480026.3,4195053.8,564572.5,737810.9,1731488.6
"FT2601",480.309844438896,94.0022964477539,3398372.3,698783.8,644421.7,7050748.4,892812.6,1487502.7,3354859.8,644192.6,668288.1,7578137.9,819843.4,1574186.8,3290823.2,609881.9,794845.4,7011090.1,1410340.4,1516681.5,3235264.9,655933.8,619797.3,7299554.3,1097940.3,1302283.5,3349810.9,792175.3,736751.4,7165923.7,1081913,1512673.8,3346896.7,722475.1,397399.7,7220187.2,734814,1339977.7,3415303.1
"FT2602",480.73784772484,987.483032226562,1357362,1024265,1268650,1088465,1310978,1469960,1373204,1361123,1350454,1279930,1398122,1428294,1341537,1262756,1239873,1170548,2062553,1524558,1294522,1053427,1305141,1134167,1352026,1507784,1341282,1339991,1437601,1360394,1506960,1572713,1428367,1384871,1285320,1195659,2201201,1648576,1513148
"FT2603",480.852913493488,963.033264160156,1713716.8,728207.8,1177195.8,784908.2,1874689.7,2413648.7,1640758.1,1547428.4,1261392.5,1388660.4,2137154.7,2386745.7,1772180.7,1419875.9,1077601.8,767849.8,4585682.6,2973458.5,1675292.9,676045.9,1209308.4,785234.1,1965125.2,2625038,1611513.2,1521333.1,1415111.5,1392182.4,1919934.5,2426412.3,1726880.6,1453544.5,1145798.3,820817.5,4699774.3,2734224.8,1678126.4
"FT2604",480.982381229956,594.755859375,1688837.4,1833022.2,2626725.7,1490394.4,1170822,2114171.9,1666160.8,1774705.5,2814848.7,1004326.3,1276509.7,1523785.9,1319413.7,1284161.2,1860274.7,1313009.1,769497.2,2047185.2,1623992,1789308.6,2548694.8,1387154.9,1104453.3,2113311.9,1579040.8,1716181.1,2712554.8,969418.3,1328783.8,2025757.6,1701540.6,1741250.6,2238707.8,1411830.5,885421.6,2423821.8,1825981.5
"FT2606",481.194276869365,231.620086669922,184804.75,93688.72,81650.23,232498.79,174628.93,154863.17,199671.92,103541.29,78476.74,268105.71,151866.49,172582.76,203884.67,141345.74,119964.47,248496.35,186727.24,138477.84,174707.79,82368.13,79687.31,246384.84,170352.56,153311.71,154517.18,91627.1,69906.84,265494.3,155729.06,166318.68,188769.28,133094.78,119250.39,254258.07,184717.67,135874.11,166950.17
"FT2607",481.245438310962,441.185989379883,146458.39,88988.42,88476.29,114639.52,106147.99,107055.68,113739.97,65135.89,97379.85,109928.58,95832.3,87033.86,87151.28,66568.2,65662.59,97182.67,59450.5,80077.26,112059.48,62842.15,72429.48,96773.19,87250.01,65344.73,93574.97,60012.7,74493.97,99267.02,61306.48,99009.67,107538.48,60351.75,64772.17,84592.88,57455.17,80913.74,93533.86
"FT2610",481.977818094473,679.802001953125,4371690,5204107,6334975,3154167,4481245,4962521,4417098,4632387,7004397,2099249,4838294,3446897,3152708,3296828,4398510,2582066,3299198,5146879,4000674,4644096,5837365,2987169,4332449,4705583,4049714,4374407,6759687,2056883,5070860,4589375,4322158,4131547,5066096,2736050,3766003,5772485,4283952
"FT2612",482.254823112424,170.001792907715,100967.25,526677.92,365776.31,154876.18,346354.23,132242.74,110611.09,162435.79,364894.84,56402.17,291941.77,98209.87,104736.31,192795.43,389808.75,119207.54,36911.9,106165,97705.97,501899.7,337420.84,159647.27,237228.79,83719.68,100328.01,178459.5,277084.6,58798.41,258418.87,71958.55,114634.63,200401.13,353735.61,85263.74,31870.63,82304.15,118065.72
"FT2615",482.961731655859,659.684753417969,23650943,27134750,33604426,13289869,27853903,26762695,23695185,25105334,37527372,8928448,30832574,17750496,15905635,17041354,23629220,11166614,19132309,27722162,20692688,24191327,31681722,12410318,26431575,25211471,20435013,23228034,36396790,8473902,30723209,23695416,21500841,21863475,25905544,11895801,21349121,29401305,22514765
"FT2616",482.980361171074,684.085021972656,379753.61,437440.62,530638.31,188422.95,334402.55,427114.27,324455.35,371259.01,616887.28,89286.75,383482.12,231464.94,256560.01,240015.26,371502,209999.88,198118.1,507632.53,341393.82,346333.02,453388.68,264544.82,321919.07,383226.25,311812.5,365688.82,640472.6,130957.27,296555.67,375420.19,230254.07,250408.83,430711.95,123304.65,115088.89,471078.43,384651.12
"FT2617",483.006313667676,562.447387695312,120750.59,123113.67,104363.43,100101.79,72829.1,78979.8,100884.18,94087.89,88515.76,78425.19,57270.48,82183.27,81415.27,88700.29,92614.01,75456.75,83091.93,76671.66,76044.25,101822.15,79501.41,82715.44,74211.68,77852.03,83609.51,90053.3,64820.07,62754.83,58288.27,81621.26,84051.42,76097.66,83500,55264.67,71174.45,81241.62,78597.11
"FT2620",483.273503237255,84.4004364013672,116384.52,130651.28,202562.61,156641.53,63521.49,241745.7,134345.41,132403.14,189285.25,173144.87,31007.29,258939.18,120185.52,155272.16,170826.69,149028.43,59296.01,231880.59,108114.84,130284.89,151547.38,157713.64,49161.85,234005.69,149289.27,127923.94,202888.7,167810.53,35816.7,270897.47,152396.72,142718.91,152631.44,148885.88,52501.32,223926.38,110617.25
"FT2625",485.031770062236,439.962463378906,138511.849,23508.088,25744.952,101157.904,264074.719,63382.124,113096.267,8866.013,30010.615,102406.943,248207.907,38863.063,112546.117,19270.588,15361.969,94762.965,144170.326,31424.72,102730.635,4337.477,21913.381,87956.056,194142.422,45469.866,92079.25,9059.765,34790.765,81692.614,217770.06,32513.146,103283.633,12120.873,8229.683,83418.516,134150.949,26807.653,95052.54
"FT2628",486.087449911691,336.438323974609,60418.454,4093.98,0,52127.761,23352.155,30774.325,69092.759,3934.516,3937.19,68424.874,23584.634,30633.892,55384.402,11719.254,14680.628,35270.901,127927.375,29611.502,48294.049,1524.138,3227.879,60910.893,22708.555,22156.127,59255.972,10802.476,1663.531,65163.34,15600.641,39124.563,60369.874,23289.96,20847.175,43401.101,106241.316,24301.447,57500.203
"FT2629",487.100349570958,548.47705078125,4714805,4820164,3834675,2257991,5091999,6550835,4773536,5769035,3881668,3098530,5197058,7775596,4768805,6347409,4846080,2469398,6933884,6407041,4764868,4858836,4119149,2335804,5352254,7246755,4864787,6144555,4103412,3262429,5580729,8385918,4959320,7023802,5293174,2581135,7595259,6264389,5173898
"FT2630",487.132241476635,232.72925567627,2181854.9,256627.1,185247.3,4284034,1372710.7,1139883.6,2151728.4,547572.8,152658.1,5730923.9,1098325.9,1477991.5,2110140,733093.7,528888.4,4708026,3210653.5,859314.3,2059917,211392.3,168888.9,4282119.8,1354051.1,1184560.6,1803276.4,502719.7,161847.4,5562891.2,1103140.6,1481730.9,1999820.7,748742.7,573959.8,4479956.8,3334341.1,862981.3,1977771.4
"FT2634",488.877380620001,581.821594238281,1859171.6,689945.8,1323466.6,1367663.5,1938192.7,2107736.6,1846872.1,1505929.4,1464208.3,1945764.4,2122194,1972524.8,1818426.9,1398430.6,1333106.2,1440029.7,3390443.3,2072166.2,1774861.9,696462.8,1345849.9,1378464.4,1980513.4,2131034.8,1694863.7,1545776.6,1362134.7,1819988,1955329.7,1985103.7,1753458.5,1484732.4,1375244.2,1334164.5,3205149.7,2174487.4,1827831.9
"FT2635",489.03032210316,440.679382324219,159504.26,33421.22,22592.01,143917.01,309287.28,56427.36,128578.38,17429.24,38457.54,114577.29,317042.82,62362.79,126699.75,26116.81,15208.16,110840.92,179897.25,50435.82,125797.95,13888.38,12500.95,125169.02,281181.96,49134.78,123659.03,16778.42,28466.41,81936.05,272948.21,56336.14,109585.04,15248.33,14886.96,93886.94,147135.42,42262.29,113896
"FT2638",489.142732707329,526.743286132812,312810.7,395139.2,388341.7,159124.9,172558.8,370421,324557.3,371369.8,427115.6,188224.9,158219,335029.8,288488.4,337069,326497.1,183934.3,139103,324684.2,263359.8,306592.8,342139.6,159445,112200,319201.7,275145.9,320589.7,380304.7,167507.5,126501,334743.3,259620.9,340623.8,306899.9,155419.9,146342.6,322921.9,283718.1
"FT2639",489.158333743209,845.413024902344,112526.63,50996.1,87521.97,125897.32,153079.49,51739.93,102922.95,54077.63,91014.77,137519.9,91798.98,25756.4,62366.62,37566.58,68475.5,123459.04,137152.54,46769.98,88221.92,33983.73,78008.28,110944.86,99197.57,46650.71,76884.36,52977.53,74950.65,130240.32,122465.74,58677.42,88810,51570.42,77900.84,130495.72,155851.72,31393.46,95367.17
"FT2640",489.277965063767,79.325023651123,1246896,1359557,1378411,1627484,1304933,1444622,1744454,1351874,1336185,1518962,1090769,1565349,1070693,1280245,1924830,1246669,1362937,1359912,1622800,1329022,1373256,1682266,1453322,1556108,1487680,1286565,1327096,1504583,1111407,1604177,1633607,1315332,1901846,1342529,1427979,1351184,1559012
"FT2641",489.993748360819,583.320678710938,597686.7,657282.6,948954,544648.8,241019.3,647160.1,534497.1,566213.1,1024148.5,402539.6,235497,500249.3,444354.9,410718.7,701152.8,462995.3,139578.1,624217.2,501239.2,594544.7,917564.7,498820.1,208102.5,606619.8,507729.7,547713.4,1038120.7,351067.1,230766,600611.5,534122.4,552113.7,774221.2,486258.8,150372.1,702830.2,605280.4
"FT2644",490.148016725978,274.732940673828,200481.9,142707.35,242895.54,235640.48,89380.15,154233.11,199383.39,165754.8,246021.26,236119.05,90399.29,146645.21,170375.6,151904.24,203324.13,213685.95,103444.15,141341.85,156522.75,142348.71,206117.88,227282.46,76973.09,133059.7,143407.6,148989.75,229519.86,214944.96,81562.92,140052.73,172240.12,145304.37,184923.35,189739.57,100556.93,120874.99,187904.03
"FT2645",490.28132434715,78.5944442749023,293598.9,392899.7,408809.5,440918,389219.1,437395.9,432971.4,372386.1,372345.7,414026.5,339491,476845.2,389703.6,348438.6,574572.4,357669.1,394442.3,380814.1,382382.8,377638.7,395690.3,508133.8,418724.6,478579.6,323514.3,402587.8,364477.5,461298.7,290897.9,463643.7,523326.4,394543.7,567278.5,400202.3,383748,375636,389734.8
"FT2646",491.030555671285,439.771331787109,242753.99,37592.37,48462.9,195911.3,444089.79,105554.84,210441.9,27883.99,67872.32,180768.54,428140.49,52363.31,194424.39,36527.65,38660.51,155496.38,237476.24,85656.32,190353.97,33463.79,46429.18,165446.15,388792.15,86705.8,184533.45,24269.05,46428.71,146464.33,383224,82999.43,188817.39,23396.48,39162.91,154834.46,234309.35,74055.76,177131.39
"FT2649",492.346155965339,92.7881546020508,70932.97,77330.9,82629.72,205134.71,76165.15,78173.71,90969.99,57123.53,66451.09,154428.68,58362.99,69313.47,91596.81,80527.77,66059.82,185455.8,103957.44,82180.45,133387.68,71746.81,49571.42,185308.37,90522.13,89673.17,94580.51,64072.16,69008.91,191103.35,82647.83,78002.74,72751.95,80880.5,86124.31,192334.21,96821.44,66642.68,72500.69
"FT2650",493.052982586491,493.55012512207,279993.6,279636.1,211682.5,167184.8,349387.6,373733.4,282058.4,297961.5,197262.9,157351.3,304906.2,353753.3,171652.6,269861.1,197842.2,171237.8,434490,364501.8,250949.7,228196.6,216235.5,159891.7,308342.7,343966.5,254918.4,282045.3,174384.2,150201.1,300191.3,358242.8,248629.9,308602.8,177083.4,145475.3,459163.3,362641.4,254962.3
"FT2651",493.24762057645,441.180358886719,118135.69,33792.37,38582.91,99817.43,184753.04,59928.09,122794.83,31040.85,50786.03,110635.73,219975.52,57456.7,120898.53,42242.97,44626.4,117344.86,127492.08,59183.41,119951.85,32354.48,51230.11,91060.66,239311.68,70994.36,118664.52,37792.1,59953.66,110319.03,206652.01,68821.43,126673.69,23518.71,40285.89,119679,88318.17,59227.36,122417.18
"FT2652",493.946413128463,658.341369628906,108050.513,169643.31,218542.111,30853.592,122846.571,117387.517,106150.494,107687.658,279055.817,3778.668,169032.335,127529.519,97936.294,121686.25,167840.475,15255.244,62181.01,143937.609,98344.144,169865.39,255144.389,21620.818,134010.505,116132.728,100640.283,115225.504,283558.745,4755.148,159567.289,102977.828,82447.957,102665.438,120383.995,15343.458,28551.239,133651.568,80344.399
"FT2653",494.000784194173,625.847351074219,199666.15,130600.31,132769.08,205879.66,15275.81,238072.6,216945.37,209187.76,114133.27,314658.37,14027.02,182827.26,178523.3,191671.93,135360.43,195597.95,52624.38,182729.03,207197.22,104935.35,128123.64,200888.4,25234.91,220066.64,195714.44,184860.65,127456.6,293175.73,17811.61,191994.37,185139.05,210654.36,150819.69,181270.67,41355.72,192260.95,196544.36
"FT2654",494.047275944015,555.492004394531,90821.22,77929.75,116582.1,137669.65,41542.61,83634.22,92237.58,68203.07,126545.55,120300.71,39404.55,70606.85,95849.63,91288.98,103202.5,123625.78,43668.69,51786.94,95210.73,65814.07,103615.95,123337.89,51717.02,73382.34,95671.02,79444.02,119208.85,119288.35,22366.42,69647.91,93287.92,86954.56,97202.24,128624.44,48050.36,78002.95,98578.18
"FT2658",495.042819932032,548.501098632812,2055367.7,584270.4,420321.5,4683062.9,225779.8,799716,2112037.7,697104.5,382137.4,6103093.6,228039.7,1055072.7,1828623.3,923852.6,800037.2,4735268.6,783143.9,750168.2,1929636.2,563846.7,453474,4855301.1,214808.9,896974.8,1990188.3,665885.2,392427.3,6294387.2,269556.3,1134878,1976770.8,1095846.8,836870.2,4875897.7,834421.6,729394.7,2072098
"FT2661",496.295517313043,197.674209594727,184754.55,215396.71,332324.44,113363.6,88481.14,163911.5,153666.48,149780,300670.87,108083.47,85575.96,156410.15,139102.04,156120.21,263004.73,122306.38,71130.06,133394.36,140539.55,175126.5,266467.6,110811.07,79008.44,134173.76,115227.67,134272.69,289839.49,96820.67,78264.02,149340.88,148846.31,161556.82,249328.31,106886.19,55498.55,125647.14,144768.16
"FT2662",496.711917670492,991.885864257812,1500042,1311616,1575427,1435165,1488805,1443036,1524575,1549585,1692683,1557737,1528360,1450636,1516872,1462046,1487883,1463685,1652552,1407821,1447966,1284094,1549414,1426867,1427959,1473429,1505594,1503051,1664802,1553071,1603877,1553734,1535312,1512559,1461575,1473517,1580833,1483600,1609485
"FT2663",496.988781997502,661.158996582031,308721.606,1881.08,0,0,1474860.314,224713.931,308745.365,0,0,0,1621069.104,148974.965,227937.38,0,0,0,1192498.142,179058.528,270850.75,0,0,0,1434396.003,204307.476,269772.453,0,0,0,1614349.747,194596.004,304850.216,0,1751.681,0,1369146.076,203387.036,297199.011
"FT2664",497.093778892,517.684020996094,241565.76,226772.13,190229.85,224269.41,384426.83,187298.88,224358.21,177540.74,187183.58,247787.23,317068.21,68768.22,110580.79,160936.47,204934.15,252393.34,266546.52,183907.09,192406.1,193254.21,138388.63,223190.96,312685.98,199111.43,205837.71,202892.8,200989.49,250514.4,303012.08,164507.44,225195.44,198538.03,200002.28,237341.29,287693.27,209835.69,230646.91
"FT2665",497.143821615904,252.80689239502,50123.686,8063.432,5749.135,57726.763,0,19289.08,45351.072,10839,14444.371,84202.266,0,30944.641,47522.958,10165.069,11790.885,67155.157,0,16645.559,42834.927,6509.375,9640.056,77285.506,0,20003.829,42283.765,21878.191,9939.329,77204.451,0,29681.873,42906.435,10177.979,14935.671,68581.623,0,21585.564,39450.297
